state,year,metric,age_group,count,population,rate
OR,2006,Pregnancy,30-34,15270.0,117370,13010.138877055466
OR,2006,Pregnancy,35-39,7820.0,122979,6358.809227591702
OR,2006,Pregnancy,40+,1870.0,127103,1471.2477282204197
OR,2007,Abortion,15-19,2120.0,125787,1685.388792164532
OR,2007,Abortion,20-24,3920.0,123072,3185.127405096204
OR,2007,Abortion,25-29,3050.0,127021,2401.177758008518
OR,2007,Abortion,30-34,1720.0,119016,1445.183840828124
OR,2007,Abortion,35-39,1130.0,124895,904.7599983986548
OR,2007,Abortion,40+,420.0,124154,338.2895436312966
OR,2007,Birth,15-19,4343.0,125787,3452.6620397974357
OR,2007,Birth,20-24,12274.0,123072,9973.023920956839
OR,2007,Birth,25-29,14325.0,127021,11277.662748679353
OR,2007,Birth,30-34,11385.0,119016,9565.940713853599
OR,2007,Birth,35-39,5790.0,124895,4635.894151086914
OR,2007,Birth,40+,1110.0,124154,894.0509367398554
OR,2007,Miscarriage,15-19,1080.0,125787,858.5942903479691
OR,2007,Miscarriage,20-24,2850.0,123072,2315.717628705148
OR,2007,Miscarriage,25-29,3170.0,127021,2495.650325536722
OR,2007,Miscarriage,30-34,2450.0,119016,2058.5467500168047
OR,2007,Miscarriage,35-39,1270.0,124895,1016.8541574922936
OR,2007,Miscarriage,40+,260.0,124154,209.4173365336598
OR,2007,Pregnancy,15-19,7540.0,125787,5994.2601381700815
OR,2007,Pregnancy,20-24,19040.0,123072,15470.61882475299
OR,2007,Pregnancy,25-29,20540.0,127021,16170.554475244251
OR,2007,Pregnancy,30-34,15550.0,119016,13065.470188882167
OR,2007,Pregnancy,35-39,8190.0,124895,6557.508306977862
OR,2007,Pregnancy,40+,1800.0,124154,1449.812329848414
OR,2008,Abortion,15-19,2020.0,125771,1606.0936145852384
OR,2008,Abortion,20-24,3590.0,124033,2894.3910088444204
OR,2008,Abortion,25-29,2860.0,129819,2203.067347614756
OR,2008,Abortion,30-34,1800.0,121654,1479.6060959771155
OR,2008,Abortion,35-39,1100.0,125853,874.0355811939327
OR,2008,Abortion,40+,390.0,122098,319.4155514422841
OR,2008,Birth,15-19,4476.0,125771,3558.8490192492704
OR,2008,Birth,20-24,11981.0,124033,9659.526093862118
OR,2008,Birth,25-29,14279.0,129819,10999.160369437448
OR,2008,Birth,30-34,11457.0,121654,9417.69280089434
OR,2008,Birth,35-39,5696.0,125853,4525.9151549824
OR,2008,Birth,40+,1096.0,122098,897.639600976265
OR,2008,Miscarriage,15-19,1100.0,125771,874.6054336850308
OR,2008,Miscarriage,20-24,2760.0,124033,2225.214257495989
OR,2008,Miscarriage,25-29,3140.0,129819,2418.752262765851
OR,2008,Miscarriage,30-34,2470.0,121654,2030.3483650352641
OR,2008,Miscarriage,35-39,1250.0,125853,993.2222513567415
OR,2008,Miscarriage,40+,260.0,122098,212.94370096152272
OR,2008,Pregnancy,15-19,7600.0,125771,6042.728450914758
OR,2008,Pregnancy,20-24,18330.0,124033,14778.32512315271
OR,2008,Pregnancy,25-29,20280.0,129819,15621.750283086452
OR,2008,Pregnancy,30-34,15730.0,121654,12930.113272066681
OR,2008,Pregnancy,35-39,8050.0,125853,6396.351298737415
OR,2008,Pregnancy,40+,1740.0,122098,1425.0847679732674
OR,2009,Abortion,15-19,1780.0,125101,1422.8503369277623
OR,2009,Abortion,20-24,3460.0,124500,2779.116465863454
OR,2009,Abortion,25-29,2680.0,131811,2033.2142233956195
OR,2009,Abortion,30-34,1630.0,125191,1302.0105279133484
OR,2009,Abortion,35-39,1050.0,124839,841.0833153101195
OR,2009,Abortion,40+,380.0,121458,312.86535263218565
OR,2009,Birth,15-19,4063.0,125101,3247.775797155898
OR,2009,Birth,20-24,10851.0,124500,8715.66265060241
OR,2009,Birth,25-29,13823.0,131811,10486.985152984198
OR,2009,Birth,30-34,11544.0,125191,9221.110143700425
OR,2009,Birth,35-39,5569.0,124839,4460.9456980591
OR,2009,Birth,40+,1169.0,121458,962.4726242816448
OR,2009,Miscarriage,15-19,990.0,125101,791.3605806508342
OR,2009,Miscarriage,20-24,2520.0,124500,2024.0963855421685
OR,2009,Miscarriage,25-29,3030.0,131811,2298.745931674898
OR,2009,Miscarriage,30-34,2470.0,125191,1972.9852784944605
OR,2009,Miscarriage,35-39,1220.0,124839,977.2587092174721
OR,2009,Miscarriage,40+,270.0,121458,222.29906634392134
OR,2009,Pregnancy,15-19,6830.0,125101,5459.588652368886
OR,2009,Pregnancy,20-24,16820.0,124500,13510.04016064257
OR,2009,Pregnancy,25-29,19540.0,131811,14824.2559422203
OR,2009,Pregnancy,30-34,15650.0,125191,12500.898626898099
OR,2009,Pregnancy,35-39,7830.0,124839,6272.07843702689
OR,2009,Pregnancy,40+,1820.0,121458,1498.4603731330994
OR,2010,Abortion,15-19,1480.0,123461,1198.759122313929
OR,2010,Abortion,20-24,3300.0,125374,2632.1246829486176
OR,2010,Abortion,25-29,2540.0,131259,1935.1054022962235
OR,2010,Abortion,30-34,1590.0,128595,1236.4399860025662
OR,2010,Abortion,35-39,940.0,123036,764.0040313404207
OR,2010,Abortion,40+,360.0,123091,292.4665491384423
OR,2010,Birth,15-19,3496.0,123461,2831.6634402766867
OR,2010,Birth,20-24,10306.0,125374,8220.205146202563
OR,2010,Birth,25-29,13375.0,131259,10189.777462878737
OR,2010,Birth,30-34,11475.0,128595,8923.364049924181
OR,2010,Birth,35-39,5570.0,123036,4527.130270815046
OR,2010,Birth,40+,1201.0,123091,975.700904209081
OR,2010,Miscarriage,15-19,850.0,123461,688.4765229505674
OR,2010,Miscarriage,20-24,2390.0,125374,1906.2963612870292
OR,2010,Miscarriage,25-29,2930.0,131259,2232.2278853259586
OR,2010,Miscarriage,30-34,2450.0,128595,1905.2062677398033
OR,2010,Miscarriage,35-39,1210.0,123036,983.4519977892649
OR,2010,Miscarriage,40+,280.0,123091,227.4739826632329
OR,2010,Pregnancy,15-19,5820.0,123461,4714.039251261532
OR,2010,Pregnancy,20-24,15990.0,125374,12753.840509196485
OR,2010,Pregnancy,25-29,18840.0,131259,14353.301487897974
OR,2010,Pregnancy,30-34,15520.0,128595,12068.89847972316
OR,2010,Pregnancy,35-39,7720.0,123036,6274.586299944732
OR,2010,Pregnancy,40+,1840.0,123091,1494.829028929816
OR,2011,Abortion,15-19,1370.0,121464,1127.9062108937628
OR,2011,Abortion,20-24,3210.0,129081,2486.810607293095
OR,2011,Abortion,25-29,2450.0,131654,1860.9385206678112
OR,2011,Abortion,30-34,1630.0,131854,1236.2158144614498
OR,2011,Abortion,35-39,920.0,122222,752.7286413248024
OR,2011,Abortion,40+,400.0,125772,318.0358108322997
OR,2011,Birth,15-19,3134.0,121464,2580.1883685701114
OR,2011,Birth,20-24,9887.0,129081,7659.531611933593
OR,2011,Birth,25-29,13239.0,131654,10055.904112294347
OR,2011,Birth,30-34,11875.0,131854,9006.173494926206
OR,2011,Birth,35-39,5687.0,122222,4653.008460015382
OR,2011,Birth,40+,1239.0,125772,985.1159240530484
OR,2011,Miscarriage,15-19,760.0,121464,625.6997958242772
OR,2011,Miscarriage,20-24,2300.0,129081,1781.826914882903
OR,2011,Miscarriage,25-29,2890.0,131654,2195.1478876448873
OR,2011,Miscarriage,30-34,2540.0,131854,1926.3731096515844
OR,2011,Miscarriage,35-39,1230.0,122222,1006.3654661190293
OR,2011,Miscarriage,40+,290.0,125772,230.57596285341728
OR,2011,Pregnancy,15-19,5270.0,121464,4338.734110518343
OR,2011,Pregnancy,20-24,15400.0,129081,11930.49325617248
OR,2011,Pregnancy,25-29,18590.0,131654,14120.345754781472
OR,2011,Pregnancy,30-34,16050.0,131854,12172.554492089736
OR,2011,Pregnancy,35-39,7840.0,122222,6414.557117376577
OR,2011,Pregnancy,40+,1930.0,125772,1534.522787265846
OR,2012,Abortion,15-19,1160.0,120164,965.3473586098999
OR,2012,Abortion,20-24,3020.0,131092,2303.7256278033747
OR,2012,Abortion,25-29,2320.0,130153,1782.5174986362204
OR,2012,Abortion,30-34,1510.0,134719,1120.8515502638825
OR,2012,Abortion,35-39,890.0,123434,721.0331027107604
OR,2012,Abortion,40+,380.0,126959,299.30922581305776
OR,2012,Birth,15-19,2851.0,120164,2372.590792583469
OR,2012,Birth,20-24,9699.0,131092,7398.620815915541
OR,2012,Birth,25-29,12998.0,130153,9986.707951411032
OR,2012,Birth,30-34,12156.0,134719,9023.226122521693
OR,2012,Birth,35-39,5958.0,123434,4826.871040394057
OR,2012,Birth,40+,1288.0,126959,1014.5007443347853
OR,2012,Miscarriage,15-19,690.0,120164,574.21523917313
OR,2012,Miscarriage,20-24,2240.0,131092,1708.7236444634304
OR,2012,Miscarriage,25-29,2830.0,130153,2174.3640177329758
OR,2012,Miscarriage,30-34,2580.0,134719,1915.0973507819983
OR,2012,Miscarriage,35-39,1280.0,123434,1036.991428617723
OR,2012,Miscarriage,40+,300.0,126959,236.29675722083508
OR,2012,Pregnancy,15-19,4700.0,120164,3911.321194367697
OR,2012,Pregnancy,20-24,14960.0,131092,11411.832911237909
OR,2012,Pregnancy,25-29,18150.0,130153,13945.126120796294
OR,2012,Pregnancy,30-34,16250.0,134719,12062.14416674708
OR,2012,Pregnancy,35-39,8130.0,123434,6586.515870829755
OR,2012,Pregnancy,40+,1960.0,126959,1543.805480509456
OR,2013,Abortion,15-19,1030.0,118807,866.9522839563326
OR,2013,Abortion,20-24,2700.0,131461,2053.841063128989
OR,2013,Abortion,25-29,2240.0,129926,1724.0583101149884
OR,2013,Abortion,30-34,1470.0,136508,1076.8599642511795
OR,2013,Abortion,35-39,830.0,125647,660.5808336052592
OR,2013,Abortion,40+,320.0,126958,252.0518596701271
OR,2013,Birth,15-19,2594.0,118807,2183.3730335754626
OR,2013,Birth,20-24,9532.0,131461,7250.819634720564
OR,2013,Birth,25-29,12989.0,129926,9997.229192001601
OR,2013,Birth,30-34,12644.0,136508,9262.460808157763
OR,2013,Birth,35-39,6004.0,125647,4778.466656585514
OR,2013,Birth,40+,1285.0,126958,1012.1457489878543
OR,2013,Miscarriage,15-19,620.0,118807,521.8547728669187
OR,2013,Miscarriage,20-24,2180.0,131461,1658.2864880078503
OR,2013,Miscarriage,25-29,2820.0,129926,2170.4662654126196
OR,2013,Miscarriage,30-34,2680.0,136508,1963.254900811674
OR,2013,Miscarriage,35-39,1280.0,125647,1018.7270686924479
OR,2013,Miscarriage,40+,290.0,126958,228.4219978260527
OR,2013,Pregnancy,15-19,4240.0,118807,3568.8132854124756
OR,2013,Pregnancy,20-24,14410.0,131461,10961.425822106936
OR,2013,Pregnancy,25-29,18060.0,129926,13900.220125302096
OR,2013,Pregnancy,30-34,16790.0,136508,12299.645442025376
OR,2013,Pregnancy,35-39,8110.0,125647,6454.591036793557
OR,2013,Pregnancy,40+,1900.0,126958,1496.55791679138
OR,2014,Abortion,15-19,940.0,118911,790.5071860467073
OR,2014,Abortion,20-24,2670.0,131867,2024.7673792533387
OR,2014,Abortion,25-29,2330.0,131943,1765.914068954018
OR,2014,Abortion,30-34,1530.0,138166,1107.3636060970139
OR,2014,Abortion,35-39,890.0,128755,691.2352918333269
OR,2014,Abortion,40+,370.0,126237,293.09948747197734
OR,2014,Birth,15-19,2390.0,118911,2009.9065687783302
OR,2014,Birth,20-24,9255.0,131867,7018.435241569157
OR,2014,Birth,25-29,13171.0,131943,9982.34085931046
OR,2014,Birth,30-34,13004.0,138166,9411.866884761808
OR,2014,Birth,35-39,6275.0,128755,4873.597141858569
OR,2014,Birth,40+,1341.0,126237,1062.2876018916797
OR,2014,Miscarriage,15-19,570.0,118911,479.3501021772586
OR,2014,Miscarriage,20-24,2120.0,131867,1607.6804659239992
OR,2014,Miscarriage,25-29,2870.0,131943,2175.181707252374
OR,2014,Miscarriage,30-34,2750.0,138166,1990.3594227233905
OR,2014,Miscarriage,35-39,1340.0,128755,1040.7362820861324
OR,2014,Miscarriage,40+,300.0,126237,237.648233085387
OR,2014,Pregnancy,15-19,3910.0,118911,3288.173507917686
OR,2014,Pregnancy,20-24,14050.0,131867,10654.67478595858
OR,2014,Pregnancy,25-29,18370.0,131943,13922.678732482966
OR,2014,Pregnancy,30-34,17280.0,138166,12506.69484533098
OR,2014,Pregnancy,35-39,8510.0,128755,6609.452060114171
OR,2014,Pregnancy,40+,2010.0,126237,1592.2431616720928
OR,2015,Abortion,15-19,940.0,119302,787.9163802786207
OR,2015,Abortion,20-24,2730.0,130701,2088.7368880115687
OR,2015,Abortion,25-29,2390.0,135663,1761.7183756809152
OR,2015,Abortion,30-34,1610.0,139915,1150.6986384590643
OR,2015,Abortion,35-39,910.0,133297,682.6860319437047
OR,2015,Abortion,40+,360.0,125553,286.7314998446871
OR,2015,Birth,15-19,2284.0,119302,1914.4691622940102
OR,2015,Birth,20-24,8883.0,130701,6796.4284894530265
OR,2015,Birth,25-29,13285.0,135663,9792.647958544334
OR,2015,Birth,30-34,13104.0,139915,9365.68630954508
OR,2015,Birth,35-39,6643.0,133297,4983.608033189044
OR,2015,Birth,40+,1340.0,125553,1067.2783605330021
OR,2015,Miscarriage,15-19,550.0,119302,461.01490335451206
OR,2015,Miscarriage,20-24,2050.0,130701,1568.4654287266355
OR,2015,Miscarriage,25-29,2900.0,135663,2137.6499119140813
OR,2015,Miscarriage,30-34,2780.0,139915,1986.9206303827325
OR,2015,Miscarriage,35-39,1420.0,133297,1065.2902916044623
OR,2015,Miscarriage,40+,300.0,125553,238.94291653723926
OR,2015,Pregnancy,15-19,3770.0,119302,3160.047610266383
OR,2015,Pregnancy,20-24,13660.0,130701,10451.33549092968
OR,2015,Pregnancy,25-29,18570.0,135663,13688.330642842928
OR,2015,Pregnancy,30-34,17500.0,139915,12507.593896294178
OR,2015,Pregnancy,35-39,8970.0,133297,6729.333743445089
OR,2015,Pregnancy,40+,2000.0,125553,1592.9527769149286
OR,2016,Abortion,15-19,880.0,120437,730.672467763229
OR,2016,Abortion,20-24,2600.0,130523,1991.9860867433329
OR,2016,Abortion,25-29,2530.0,142590,1774.3179746125254
OR,2016,Abortion,30-34,1700.0,143207,1187.0928097090225
OR,2016,Abortion,35-39,1020.0,138691,735.4478661196473
OR,2016,Abortion,40+,380.0,125783,302.10759800608986
OR,2016,Birth,15-19,2004.0,120437,1663.940483406262
OR,2016,Birth,20-24,8373.0,130523,6414.961347808432
OR,2016,Birth,25-29,13393.0,142590,9392.664282207728
OR,2016,Birth,30-34,13258.0,143207,9257.927335954248
OR,2016,Birth,35-39,6937.0,138691,5001.766516933327
OR,2016,Birth,40+,1469.0,125783,1167.8843722919632
OR,2016,Miscarriage,15-19,490.0,120437,406.8517150045252
OR,2016,Miscarriage,20-24,1940.0,130523,1486.3280801084866
OR,2016,Miscarriage,25-29,2930.0,142590,2054.8425555789327
OR,2016,Miscarriage,30-34,2820.0,143207,1969.177484340849
OR,2016,Miscarriage,35-39,1490.0,138691,1074.3307063904651
OR,2016,Miscarriage,40+,330.0,125783,262.3565982684465
OR,2016,Pregnancy,15-19,3380.0,120437,2806.446523908766
OR,2016,Pregnancy,20-24,12910.0,130523,9890.977069175548
OR,2016,Pregnancy,25-29,18860.0,142590,13226.733992566098
OR,2016,Pregnancy,30-34,17780.0,143207,12415.594209780247
OR,2016,Pregnancy,35-39,9450.0,138691,6813.708171402614
OR,2016,Pregnancy,40+,2180.0,125783,1733.1435885612523
OR,2017,Abortion,15-19,860.0,120289,714.9448411741722
OR,2017,Abortion,20-24,2500.0,129826,1925.6543373438294
OR,2017,Abortion,25-29,2500.0,147198,1698.3926412043643
OR,2017,Abortion,30-34,1690.0,144173,1172.2028396440387
OR,2017,Abortion,35-39,1030.0,143225,719.1481934019899
OR,2017,Abortion,40+,370.0,128034,288.98573816330037
OR,2017,Birth,15-19,1809.0,120289,1503.8781600977645
OR,2017,Birth,20-24,7785.0,129826,5996.487606488685
OR,2017,Birth,25-29,12541.0,147198,8519.816845337573
OR,2017,Birth,30-34,12895.0,144173,8944.115749828332
OR,2017,Birth,35-39,7068.0,143225,4934.892651422587
OR,2017,Birth,40+,1419.0,128034,1108.2993579830359
OR,2017,Miscarriage,15-19,450.0,120289,374.09904480043895
OR,2017,Miscarriage,20-24,1810.0,129826,1394.1737402369324
OR,2017,Miscarriage,25-29,2760.0,147198,1875.0254758896178
OR,2017,Miscarriage,30-34,2750.0,144173,1907.4306562255067
OR,2017,Miscarriage,35-39,1520.0,143225,1061.2672368650724
OR,2017,Miscarriage,40+,320.0,128034,249.933611384476
OR,2017,Pregnancy,15-19,3120.0,120289,2593.7533772830434
OR,2017,Pregnancy,20-24,12090.0,129826,9312.464375394758
OR,2017,Pregnancy,25-29,17800.0,147198,12092.555605375073
OR,2017,Pregnancy,30-34,17330.0,144173,12020.281189959285
OR,2017,Pregnancy,35-39,9610.0,143225,6709.722464653517
OR,2017,Pregnancy,40+,2110.0,128034,1647.9997500663885
OR,2018,Abortion,15-19,820.0,120147,682.497274172472
OR,2018,Abortion,20-24,2480.0,129856,1909.807787087235
OR,2018,Abortion,25-29,2440.0,148647,1641.4727508796007
OR,2018,Abortion,30-34,1660.0,145345,1142.110151708005
OR,2018,Abortion,35-39,1040.0,146102,711.8314602127281
OR,2018,Abortion,40+,360.0,130641,275.56433278985924
OR,2018,Birth,15-19,1598.0,120147,1330.0373708873299
OR,2018,Birth,20-24,7374.0,129856,5678.597831444062
OR,2018,Birth,25-29,12040.0,148647,8099.726196963275
OR,2018,Birth,30-34,12740.0,145345,8765.3514052771
OR,2018,Birth,35-39,6888.0,146102,4714.514517255068
OR,2018,Birth,40+,1451.0,130641,1110.677352439127
OR,2018,Miscarriage,15-19,400.0,120147,332.9254995963278
OR,2018,Miscarriage,20-24,1720.0,129856,1324.5441103992114
OR,2018,Miscarriage,25-29,2650.0,148647,1782.747045012681
OR,2018,Miscarriage,30-34,2710.0,145345,1864.5292235715021
OR,2018,Miscarriage,35-39,1480.0,146102,1012.9909241488823
OR,2018,Miscarriage,40+,330.0,130641,252.6006383907043
OR,2018,Pregnancy,15-19,2820.0,120147,2347.1247721541113
OR,2018,Pregnancy,20-24,11580.0,129856,8917.570231641203
OR,2018,Pregnancy,25-29,17130.0,148647,11523.945992855557
OR,2018,Pregnancy,30-34,17120.0,145345,11778.870962193403
OR,2018,Pregnancy,35-39,9410.0,146102,6440.7058082709345
OR,2018,Pregnancy,40+,2130.0,130641,1630.4223023400004
OR,2019,Abortion,15-19,830.0,120035,691.464989378098
OR,2019,Abortion,20-24,2370.0,129601,1828.689593444495
OR,2019,Abortion,25-29,2320.0,149301,1553.9078773752353
OR,2019,Abortion,30-34,1700.0,147729,1150.7557757786217
OR,2019,Abortion,35-39,1050.0,148056,709.191116874696
OR,2019,Abortion,40+,380.0,133791,284.0250838995149
OR,2019,Birth,15-19,1451.0,120035,1208.814095888699
OR,2019,Birth,20-24,7234.0,129601,5581.747054420876
OR,2019,Birth,25-29,11900.0,149301,7970.475750329871
OR,2019,Birth,30-34,12543.0,147729,8490.54687975956
OR,2019,Birth,35-39,7171.0,148056,4843.437618198519
OR,2019,Birth,40+,1450.0,133791,1083.7799254060437
OR,2019,Miscarriage,15-19,370.0,120035,308.24342899987505
OR,2019,Miscarriage,20-24,1680.0,129601,1296.286294087237
OR,2019,Miscarriage,25-29,2610.0,149301,1748.1463620471395
OR,2019,Miscarriage,30-34,2680.0,147729,1814.1326347568859
OR,2019,Miscarriage,35-39,1540.0,148056,1040.1469714162208
OR,2019,Miscarriage,40+,330.0,133791,246.65336233378926
OR,2019,Pregnancy,15-19,2660.0,120035,2216.020327404507
OR,2019,Pregnancy,20-24,11280.0,129601,8703.636546014306
OR,2019,Pregnancy,25-29,16830.0,149301,11272.529989752245
OR,2019,Pregnancy,30-34,16920.0,147729,11453.404544808398
OR,2019,Pregnancy,35-39,9760.0,148056,6592.100286378128
OR,2019,Pregnancy,40+,2160.0,133791,1614.458371639348
OR,2020,Abortion,15-19,760.0,119475,636.1163423310315
OR,2020,Abortion,20-24,2420.0,129325,1871.2545911463367
OR,2020,Abortion,25-29,2110.0,147591,1429.6264677385477
OR,2020,Abortion,30-34,1510.0,150521,1003.1822802133921
OR,2020,Abortion,35-39,900.0,148695,605.2658125693533
OR,2020,Abortion,40+,390.0,138070,282.465416093286
OR,2020,Birth,15-19,1210.0,119475,1012.7641766059845
OR,2020,Birth,20-24,6749.0,129325,5218.635221341581
OR,2020,Birth,25-29,11053.0,147591,7488.939027447474
OR,2020,Birth,30-34,12197.0,150521,8103.1882594455265
OR,2020,Birth,35-39,7047.0,148695,4739.231312418036
OR,2020,Birth,40+,1463.0,138070,1059.6074454986601
OR,2020,Miscarriage,15-19,320.0,119475,267.8384599288554
OR,2020,Miscarriage,20-24,1590.0,129325,1229.4606611250724
OR,2020,Miscarriage,25-29,2420.0,147591,1639.6663753209887
OR,2020,Miscarriage,30-34,2590.0,150521,1720.6901362600568
OR,2020,Miscarriage,35-39,1500.0,148695,1008.7763542822555
OR,2020,Miscarriage,40+,330.0,138070,239.00919823278045
OR,2020,Pregnancy,15-19,2290.0,119475,1916.7189788658716
OR,2020,Pregnancy,20-24,10770.0,129325,8327.85617630002
OR,2020,Pregnancy,25-29,15590.0,147591,10562.974707129839
OR,2020,Pregnancy,30-34,16300.0,150521,10829.053753296883
OR,2020,Pregnancy,35-39,9450.0,148695,6355.29103197821
OR,2020,Pregnancy,40+,2180.0,138070,1578.909248931701
PA,1988,Abortion,15-19,14210.0,430266,3302.608154025649
PA,1988,Abortion,20-24,16900.0,457928,3690.536503555144
PA,1988,Abortion,25-29,10930.0,489504,2232.8724586520234
PA,1988,Abortion,30-34,6480.0,489325,1324.2732335359935
PA,1988,Abortion,35-39,3130.0,446853,700.4540643119773
PA,1988,Abortion,40+,860.0,387755,221.78953204987687
PA,1988,Birth,15-19,17750.0,430266,4125.35501294548
PA,1988,Birth,20-24,41812.0,457928,9130.69303471288
PA,1988,Birth,25-29,54677.0,489504,11169.878080669412
PA,1988,Birth,30-34,37882.0,489325,7741.684974199152
PA,1988,Birth,35-39,11609.0,446853,2597.946080702155
PA,1988,Birth,40+,1522.0,387755,392.51589276734023
PA,1988,Miscarriage,15-19,4970.0,430266,1155.0994036247344
PA,1988,Miscarriage,20-24,10050.0,457928,2194.6681574395975
PA,1988,Miscarriage,25-29,12030.0,489504,2457.589723475191
PA,1988,Miscarriage,30-34,8220.0,489325,1679.8651203188065
PA,1988,Miscarriage,35-39,2630.0,446853,588.5604438148564
PA,1988,Miscarriage,40+,390.0,387755,100.57897383657206
PA,1988,Pregnancy,15-19,36930.0,430266,8583.062570595865
PA,1988,Pregnancy,20-24,68760.0,457928,15015.460945825545
PA,1988,Pregnancy,25-29,77640.0,489504,15860.953128064326
PA,1988,Pregnancy,30-34,52590.0,489325,10747.458233280538
PA,1988,Pregnancy,35-39,17380.0,446853,3889.4222484799247
PA,1988,Pregnancy,40+,2780.0,387755,716.9475570914624
PA,1992,Abortion,15-19,10200.0,375888,2713.5742561614097
PA,1992,Abortion,20-24,18120.0,441636,4102.926391870228
PA,1992,Abortion,25-29,10710.0,433031,2473.2640388332475
PA,1992,Abortion,30-34,6590.0,494424,1332.8641004481983
PA,1992,Abortion,35-39,3600.0,491121,733.0169143652989
PA,1992,Abortion,40+,1000.0,444324,225.0609915287043
PA,1992,Birth,15-19,16835.0,375888,4478.727706125229
PA,1992,Birth,20-24,39114.0,441636,8856.614949868217
PA,1992,Birth,25-29,50447.0,433031,11649.743320916978
PA,1992,Birth,30-34,40472.0,494424,8185.6867789589505
PA,1992,Birth,35-39,15114.0,491121,3077.44934547698
PA,1992,Birth,40+,2191.0,444324,493.10863243939104
PA,1992,Miscarriage,15-19,4390.0,375888,1167.9010769165284
PA,1992,Miscarriage,20-24,9630.0,441636,2180.52876124229
PA,1992,Miscarriage,25-29,11160.0,433031,2577.182695927081
PA,1992,Miscarriage,30-34,8750.0,494424,1769.7360969532224
PA,1992,Miscarriage,35-39,3380.0,491121,688.2214362651973
PA,1992,Miscarriage,40+,540.0,444324,121.53293542550031
PA,1992,Pregnancy,15-19,31420.0,375888,8358.872855744265
PA,1992,Pregnancy,20-24,66870.0,441636,15141.428687878706
PA,1992,Pregnancy,25-29,72320.0,433031,16700.8828467246
PA,1992,Pregnancy,30-34,55820.0,494424,11289.905020791872
PA,1992,Pregnancy,35-39,22090.0,491121,4497.873232869293
PA,1992,Pregnancy,40+,3730.0,444324,839.477498402067
PA,1996,Abortion,15-19,7860.0,399141,1969.2289191037753
PA,1996,Abortion,20-24,13420.0,378345,3547.027184183748
PA,1996,Abortion,25-29,9690.0,418395,2315.9932599576955
PA,1996,Abortion,30-34,5890.0,448098,1314.4446080991213
PA,1996,Abortion,35-39,3690.0,511567,721.3131417781053
PA,1996,Abortion,40+,1160.0,484039,239.65011083817623
PA,1996,Birth,15-19,15330.0,399141,3840.748006343623
PA,1996,Birth,20-24,30700.0,378345,8114.287224623029
PA,1996,Birth,25-29,42428.0,418395,10140.65655660321
PA,1996,Birth,30-34,39222.0,448098,8752.995996411499
PA,1996,Birth,35-39,17390.0,511567,3399.359223718496
PA,1996,Birth,40+,2897.0,484039,598.5054923260316
PA,1996,Miscarriage,15-19,3850.0,399141,964.5714171182615
PA,1996,Miscarriage,20-24,7480.0,378345,1977.0315452827447
PA,1996,Miscarriage,25-29,9450.0,418395,2258.6311977915607
PA,1996,Miscarriage,30-34,8430.0,448098,1881.2848975001004
PA,1996,Miscarriage,35-39,3850.0,511567,752.5895923701098
PA,1996,Miscarriage,40+,690.0,484039,142.5504969640876
PA,1996,Pregnancy,15-19,27040.0,399141,6774.54834256566
PA,1996,Pregnancy,20-24,51600.0,378345,13638.34595408952
PA,1996,Pregnancy,25-29,61570.0,418395,14715.759031537184
PA,1996,Pregnancy,30-34,53540.0,448098,11948.279171074184
PA,1996,Pregnancy,35-39,24930.0,511567,4873.261957866711
PA,1996,Pregnancy,40+,4750.0,484039,981.3258848977044
PA,2000,Abortion,15-19,7240.0,417507,1734.102661751779
PA,2000,Abortion,20-24,12960.0,375951,3447.257754335006
PA,2000,Abortion,25-29,8680.0,363205,2389.834941699591
PA,2000,Abortion,30-34,5790.0,416104,1391.4790533135947
PA,2000,Abortion,35-39,3410.0,479874,710.6032000066684
PA,2000,Abortion,40+,1250.0,504828,247.60908665921858
PA,2000,Birth,15-19,14177.0,417507,3395.631690007592
PA,2000,Birth,20-24,31563.0,375951,8395.508989203381
PA,2000,Birth,25-29,39685.0,363205,10926.336366514779
PA,2000,Birth,30-34,38604.0,416104,9277.488320227636
PA,2000,Birth,35-39,18334.0,479874,3820.586237220604
PA,2000,Birth,40+,3623.0,504828,717.6701767730792
PA,2000,Miscarriage,15-19,3560.0,417507,852.680314342035
PA,2000,Miscarriage,20-24,7610.0,375951,2024.19996222912
PA,2000,Miscarriage,25-29,8810.0,363205,2425.6274005038476
PA,2000,Miscarriage,30-34,8300.0,416104,1994.6936342837369
PA,2000,Miscarriage,35-39,4010.0,479874,835.6360211222113
PA,2000,Miscarriage,40+,850.0,504828,168.37417892826863
PA,2000,Pregnancy,15-19,24980.0,417507,5983.1332169280995
PA,2000,Pregnancy,20-24,52140.0,375951,13868.828650542226
PA,2000,Pregnancy,25-29,57170.0,363205,15740.422075687286
PA,2000,Pregnancy,30-34,52690.0,416104,12662.699709687964
PA,2000,Pregnancy,35-39,25750.0,479874,5365.991906208714
PA,2000,Pregnancy,40+,5720.0,504828,1133.0591805525844
PA,2005,Abortion,15-19,6290.0,442830,1420.4096380100716
PA,2005,Abortion,20-24,12790.0,402848,3174.8947493843834
PA,2005,Abortion,25-29,8630.0,367897,2345.7652549490754
PA,2005,Abortion,30-34,5490.0,367353,1494.4753411568709
PA,2005,Abortion,35-39,3390.0,422671,802.0422503554773
