state,year,abortion_restricted,inadequate_prenatal_care,no_cancer_screen,infant_mortality,maternal_mortality,maternity_care_desert,maternity_practices_score,no_postpartum_visit,unintended_pregnancy,no_preventative,patients_per_doctor,inadequate_prenatal_care_z,no_cancer_screen_z,infant_mortality_z,maternal_mortality_z,maternity_care_desert_z,maternity_practices_score_z,no_postpartum_visit_z,unintended_pregnancy_z,no_preventative_z,patients_per_doctor_z,risk_index,post_dobbs,policy_shock
KY,2023,1,21.0,47.8,6.2,31.4,15.6,-74.0,10.900000000000006,29.1,26.09999999999999,2518.8916876574303,-0.4474353137659847,1.0520489764900303,0.41837260874974463,0.9291178771692048,1.891634816712843,1.2362744801636256,0.38633783604862915,0.1195691960611168,-0.23893110838782033,0.834837621754362,0.6181826990995751,1.0,1.0
LA,2018,1,22.0,13.5,7.8,37.3,5.4,-75.0,11.099999999999994,41.3,22.799999999999997,2500.0,-0.2563005875635212,-2.01006854868624,1.8137906149724594,1.7010441787928439,0.07324707649226139,1.0491553375668827,0.4645260983763393,1.5564478433737194,-1.0588951382281528,0.7944934415370768,0.4127440316633669,0.0,0.0
LA,2019,1,21.40000000000001,20.700000000000003,7.8,37.3,5.4,-78.0,11.099999999999994,40.5,22.0,2500.0,-0.37098142328499756,-1.3672916920894718,1.8137906149724594,1.7010441787928439,0.07324707649226139,0.4877979097766541,0.4645260983763393,1.4622262927302703,-1.257674296977324,0.7944934415370768,0.3801178200326112,0.0,0.0
LA,2020,1,23.09999999999999,27.90000000000001,7.4,37.3,5.4,-81.0,13.700000000000005,40.4,22.0,2487.5621890547263,-0.04605238874081309,-0.7245148354927029,1.464936113416781,1.7010441787928439,0.07324707649226139,-0.07355951801357444,1.4809735086366334,1.450448598899839,-1.257674296977324,0.7679318502497424,0.48367802872636856,0.0,0.0
LA,2021,1,24.200000000000003,35.099999999999994,7.4,37.3,5.4,-81.5,10.900000000000006,36.8,23.40000000000001,2444.987775061125,0.1641958100818991,-0.08173797889593608,1.464936113416781,1.7010441787928439,0.07324707649226139,-0.16711908931194586,0.38633783604862915,1.0264516210043166,-0.9098107691662709,0.6770119778725595,0.43345567763351384,0.0,0.0
LA,2023,1,24.90000000000001,42.3,7.3,40.7,5.4,-82.0,4.299999999999997,36.8,19.700000000000003,2421.3075060532688,0.2979901184236248,0.5610388777008324,1.377722488027861,2.1458830644742637,0.07324707649226139,-0.2606786606103173,-2.1938748207659566,1.0264516210043166,-1.8291643783811926,0.6264415334649108,0.18250569198306046,1.0,1.0
MA,2018,0,16.599999999999994,19.09999999999999,4.0,16.4,0.0,-86.0,6.700000000000003,21.7,23.0,1579.778830963665,-1.2884281090568253,-1.5101309935554212,-1.5003271498064887,-1.033406618484115,-0.8894287859774583,-1.0091552309972887,-1.255615672833379,-0.7519801473907902,-1.0092003485408592,-1.1706866607689694,-1.1418359717411595,0.0,0.0
MA,2019,0,15.299999999999995,25.64999999999999,3.8,14.4,0.0,-85.5,7.099999999999994,23.8,22.200000000000003,1579.778830963665,-1.5369032531200277,-0.9253826031791945,-1.6747544005843282,-1.295076551237891,-0.8894287859774583,-0.9155956596989173,-1.0992391481779529,-0.5046485769517355,-1.2079795072900303,-1.1706866607689694,-1.1219695146986506,0.0,0.0
MA,2020,0,22.0,32.19999999999999,3.6,14.4,0.0,-85.0,9.700000000000005,19.5,22.200000000000003,1547.9876160990714,-0.2563005875635212,-0.3406342128029682,-1.8491816513621673,-1.295076551237891,-0.8894287859774583,-0.8220360884005459,-0.08279173791765895,-1.011089411660276,-1.2079795072900303,-1.2385784513321672,-0.8993096985544685,0.0,0.0
MA,2021,0,19.799999999999997,38.75,3.6,14.4,0.0,-86.5,7.400000000000006,19.5,23.799999999999997,1540.8320493066255,-0.6767969852089415,0.2441141775732594,-1.8491816513621673,-1.295076551237891,-0.8894287859774583,-1.10271480229566,-0.9819567546863766,-1.011089411660276,-0.810421189791688,-1.2538595358740086,-0.9626411490521208,0.0,0.0
MA,2023,0,18.40000000000001,45.3,3.3,14.4,0.0,-88.0,6.900000000000006,17.7,20.799999999999997,1675.041876046901,-0.9443856018923881,0.8288625679494858,-2.1108225275289265,-1.295076551237891,-0.8894287859774583,-1.3833935161907744,-1.177427410505663,-1.223087900608037,-1.5558430351010826,-0.9672474800786292,-1.0717850241171365,1.0,0.0
MD,2018,0,27.40000000000001,20.700000000000003,5.9,21.3,0.4,-79.0,7.700000000000003,31.2,22.700000000000003,1754.3859649122808,0.7758269339297836,-1.3672916920894718,0.15673173258298573,-0.3923152832373637,-0.8181194628315531,0.30067876717991127,-0.8646743611948058,0.36690076650017117,-1.083742533071798,-0.797804057214174,-0.3723809189446315,0.0,0.0
MD,2019,0,25.700000000000003,27.625,5.8,21.4,0.4,-81.0,7.700000000000003,31.2,22.700000000000003,1754.3859649122808,0.4508978993855944,-0.7490653404321637,0.06951810719406556,-0.3792317865996752,-0.8181194628315531,-0.07355951801357444,-0.8646743611948058,0.36690076650017117,-1.083742533071798,-0.797804057214174,-0.3878880286277913,0.0,0.0
MD,2020,0,28.59999999999999,34.55,5.8,21.4,0.4,-83.0,9.700000000000005,27.9,24.700000000000003,1712.3287671232877,1.0051886053727364,-0.1308389887748556,0.06951810719406556,-0.3792317865996752,-0.8181194628315531,-0.44779780320706014,-0.08279173791765895,-0.02176312990405762,-0.5867946361988682,-0.8876193875224639,-0.2280250220389391,0.0,0.0
MD,2021,0,26.59999999999999,41.475,5.9,21.4,0.4,-82.5,8.833333333333314,27.9,26.5,1675.041876046901,0.6229191529678092,0.48738736288245305,0.15673173258298573,-0.3792317865996752,-0.8181194628315531,-0.3542382319086887,-0.42160754133776485,-0.02176312990405762,-0.1395415290132321,-0.9672474800786292,-0.18347109132403527,0.0,0.0
MD,2023,0,25.5,48.4,5.8,21.4,0.4,-82.0,7.099999999999994,27.9,23.299999999999997,1757.469244288225,0.41267095414510113,1.105613714539761,0.06951810719406556,-0.3792317865996752,-0.8181194628315531,-0.2606786606103173,-1.0992391481779529,-0.02176312990405762,-0.9346581640099204,-0.791219553962851,-0.27171071302174,1.0,0.0
MI,2018,1,19.09999999999999,15.400000000000006,6.3,19.1,1.2,-77.0,10.900000000000006,30.9,22.799999999999997,1814.8820326678765,-0.8105912935506672,-1.8404468781954257,0.505586234138664,-0.6801522092665172,-0.6755008165397428,0.6749170523733969,0.38633783604862915,0.33156768500887757,-1.0588951382281528,-0.6686115623864867,-0.38357890905974246,0.0,0.0
MI,2019,1,19.299999999999997,22.200000000000003,6.3,18.7,1.2,-77.5,11.299999999999995,29.0,22.799999999999997,1814.8820326678765,-0.7723643483101733,-1.233379846965145,0.505586234138664,-0.7324861958172727,-0.6755008165397428,0.5813574810750255,0.5427143607040543,0.10779150223068545,-1.0588951382281528,-0.6686115623864867,-0.3403788330098544,0.0,0.0
MI,2020,1,22.0,29.0,6.5,18.7,1.2,-78.0,13.599999999999994,28.5,23.700000000000003,1745.2006980802794,-0.2563005875635212,-0.6263128157348642,0.6800134849165036,-0.7324861958172727,-0.6755008165397428,0.4877979097766541,1.441879377472772,0.048903033078529584,-0.835268584635333,-0.8174196716120951,-0.12846948666583696,0.0,0.0
MI,2021,1,20.799999999999997,35.80000000000001,6.3,18.7,1.2,-79.0,12.5,23.9,24.200000000000003,1736.111111111111,-0.48566225900647797,-0.019245784504582093,0.505586234138664,-0.7324861958172727,-0.6755008165397428,0.30067876717991127,1.0118439346703438,-0.49287088312130456,-0.7110316104171006,-0.8368309566933716,-0.21355195701109336,0.0,0.0
MI,2023,1,22.40000000000001,42.6,6.3,18.7,1.2,-80.0,10.5,21.4,21.200000000000003,1769.9115044247787,-0.17984669708253403,0.587821246725698,0.505586234138664,-0.7324861958172727,-0.6755008165397428,0.11355962458316841,0.2299613113931977,-0.7873132288820839,-1.4564534557264952,-0.764648461196449,-0.3159320438403849,1.0,1.0
MN,2018,0,19.09999999999999,17.400000000000006,4.8,12.3,2.3,-82.0,7.799999999999997,25.5,25.299999999999997,1821.4936247723133,-0.8105912935506672,-1.6618977513629902,-0.8026181466951313,-1.5698299806293556,-0.4794001778885037,-0.2606786606103173,-0.8255802300309507,-0.3044277818344056,-0.4377102671369907,-0.6544921640446627,-0.7807226453783975,0.0,0.0
MN,2019,0,18.799999999999997,25.27500000000001,4.8,12.3,2.3,-81.5,6.599999999999994,22.5,27.200000000000003,1821.4936247723133,-0.867931711411405,-0.9588605644602747,-0.8026181466951313,-1.5698299806293556,-0.4794001778885037,-0.16711908931194586,-1.2947098039972396,-0.6577585967473408,0.03439023489229402,-0.6544921640446627,-0.7418330000293565,0.0,0.0
MN,2020,0,24.299999999999997,33.150000000000006,4.5,12.3,2.3,-81.0,14.099999999999994,19.4,27.200000000000003,1724.1379310344828,0.18330928270214436,-0.2558233775575598,-1.0642590228618902,-1.5698299806293556,-0.4794001778885037,-0.07355951801357444,1.6373500332920585,-1.0228671054907073,0.03439023489229402,-0.862400304628018,-0.34730899361831125,0.0,0.0
MN,2021,0,20.09999999999999,41.025,4.7,12.3,2.3,-81.0,7.799999999999997,20.3,30.0,1694.915254237288,-0.6194565673482036,0.44721380934515476,-0.8898317720840507,-1.5698299806293556,-0.4794001778885037,-0.07355951801357444,-0.8255802300309507,-0.9168678610168265,0.730117290514395,-0.9248068487396978,-0.5122001855891614,0.0,0.0
MN,2023,0,19.59999999999999,48.9,4.6,14.1,2.3,-81.0,7.099999999999994,21.0,28.09999999999999,1721.170395869191,-0.7150239304494355,1.15025099624787,-0.9770453974729709,-1.3343270411509573,-0.4794001778885037,-0.07355951801357444,-1.0992391481779529,-0.8344240042038084,0.2580167884851094,-0.8687376301057963,-0.497348906273002,1.0,0.0
MO,2018,1,22.200000000000003,19.700000000000003,6.2,23.8,8.7,-75.0,12.5,40.8,27.200000000000003,2277.904328018223,-0.21807364232302795,-1.4565662555056895,0.41837260874974463,-0.06522786729514371,0.6615489924459788,1.0491553375668827,1.0118439346703438,1.4975593742215636,0.03439023489229402,0.3201965984814648,0.32531993159044115,0.0,0.0
MO,2019,1,22.59999999999999,26.59999999999999,6.2,25.4,8.7,-77.0,11.400000000000006,33.4,27.200000000000003,2277.904328018223,-0.14161975184204487,-0.8405717679337877,0.41837260874974463,0.1441080789078768,0.6615489924459788,0.6749170523733969,0.5818084918679157,0.6260100307696569,0.03439023489229402,0.3201965984814648,0.24791605687124965,0.0,0.0
MO,2020,1,23.5,33.5,6.0,25.4,8.7,-79.0,14.900000000000006,28.2,27.5,2164.5021645021643,0.030401501740174083,-0.22457728036188404,0.2439453579719051,0.1441080789078768,0.6615489924459788,0.30067876717991127,1.9501030826029213,0.013569951587235982,0.10893241942323277,0.07802038824105892,0.3306731259738411,0.0,0.0
MO,2021,1,20.5,40.4,6.3,25.4,8.7,-79.5,10.599999999999994,29.5,27.59999999999999,2132.1961620469083,-0.5430026768672165,0.39141720721001866,0.505586234138664,0.1441080789078768,0.6615489924459788,0.20711919588153985,0.26905544255705277,0.16667997138284132,0.13377981426687696,0.009029242040190961,0.19453215019638237,0.0,0.0
MO,2023,1,22.0,47.3,6.5,25.4,8.7,-80.0,10.900000000000006,22.4,26.0,2331.002331002331,-0.2563005875635212,1.0074116947819214,0.6800134849165036,0.1441080789078768,0.6615489924459788,0.11355962458316841,0.38633783604862915,-0.6695362905777721,-0.2637785032314645,0.43359014173784255,0.22369544720491633,1.0,1.0
MS,2018,1,19.09999999999999,13.099999999999994,8.6,39.1,20.7,-73.0,11.700000000000005,44.6,25.200000000000003,3115.264797507788,-0.8105912935506672,-2.0457783740527278,2.5114996180838167,1.9365471182712428,2.8008286868231336,1.4233936227603683,0.6990908853594872,1.9451117397779485,-0.46255766198063575,2.1084233731619406,1.0105967714653907,0.0,0.0
MS,2019,1,19.200000000000003,23.049999999999997,8.6,39.7,20.7,-78.0,11.0,47.1,23.59999999999999,3115.264797507788,-0.7914778209304185,-1.1574964680613604,2.5114996180838167,2.0150480980973757,2.8008286868231336,0.4877979097766541,0.4254319672124842,2.2395540855387277,-0.8601159794789826,2.1084233731619406,0.9779493470223372,0.0,0.0
MS,2020,1,20.09999999999999,33.0,8.8,39.7,20.7,-83.0,13.099999999999994,38.3,23.59999999999999,3095.9752321981427,-0.6194565673482036,-0.26921456206999295,2.685926868861657,2.0150480980973757,2.8008286868231336,-0.44779780320706014,1.2464087216534854,1.2031170284607842,-0.8601159794789826,2.0672295045527833,0.9821973996344979,0.0,0.0
MS,2021,1,21.59999999999999,42.95,8.8,39.7,20.7,-82.5,11.900000000000006,41.2,24.0,3115.264797507788,-0.33275447804450836,0.6190673439213744,2.685926868861657,2.0150480980973757,2.8008286868231336,-0.3542382319086887,0.7772791476872022,1.5446701495432889,-0.7607264001043943,2.1084233731619406,1.1103524558038382,0.0,0.0
MS,2023,1,19.09999999999999,52.9,9.0,39.7,20.7,-82.0,11.900000000000006,36.6,21.799999999999997,3154.5741324921137,-0.8105912935506672,1.5073492499127412,2.8603541196394957,2.0150480980973757,2.8008286868231336,-0.2606786606103173,0.7772791476872022,1.0028962333434548,-1.3073690866646177,2.1923704997282383,1.0777486994406038,1.0,1.0
MT,2018,1,24.59999999999999,21.90000000000001,4.8,30.5,7.3,-86.0,9.700000000000005,29.7,28.59999999999999,1862.19739292365,0.24064970056288218,-1.2601622159900097,-0.8026181466951313,0.8113664074300058,0.4119663614353108,-1.0091552309972887,-0.08279173791765895,0.19023535904370356,0.3822537627033418,-0.5675671530240487,-0.16858228934488934,0.0,0.0
MT,2019,1,23.0,27.40000000000001,4.9,30.5,7.3,-83.5,9.700000000000005,29.7,28.59999999999999,1862.19739292365,-0.06516586136105768,-0.7691521172008118,-0.7154045213062111,0.8113664074300058,0.4119663614353108,-0.5413573745054315,-0.08279173791765895,0.19023535904370356,0.3822537627033418,-0.5675671530240487,-0.09456168747028579,0.0,0.0
MT,2020,1,23.09999999999999,32.900000000000006,4.9,30.5,7.3,-81.0,10.200000000000005,23.4,30.59999999999999,1779.3594306049822,-0.04605238874081309,-0.27814201841161423,-0.7154045213062111,0.8113664074300058,0.4119663614353108,-0.07355951801357444,0.11267891790162758,-0.5517593522734604,0.8792016595762716,-0.7444719241180469,-0.019417637652050446,0.0,0.0
MT,2021,1,20.90000000000001,38.4,5.0,30.5,7.3,-83.5,8.900000000000006,26.0,28.200000000000003,1766.7844522968198,-0.4665487863862293,0.21286808037758306,-0.6281908959172918,0.8113664074300058,0.4119663614353108,-0.5413573745054315,-0.395544787228517,-0.24553931268224974,0.2828641833287589,-0.7713264434332345,-0.13294425675812954,0.0,0.0
MT,2023,1,21.200000000000003,43.9,5.1,32.5,7.3,-86.0,7.400000000000006,23.5,29.90000000000001,1811.5942028985503,-0.4092083685254915,0.703878179166781,-0.5409772705283724,1.0730363401837817,0.4119663614353108,-1.0091552309972887,-0.9819567546863766,-0.539981658443029,0.7052698956707508,-0.6756328936271226,-0.12627614003510565,1.0,1.0
NC,2018,1,22.40000000000001,17.299999999999997,6.8,26.7,2.7,-77.0,7.200000000000003,26.6,23.200000000000003,2197.802197802198,-0.17984669708253403,-1.6708252077046126,0.9416543610832625,0.31419353519783133,-0.4080908547425985,0.6749170523733969,-1.0601450170140923,-0.17487314969966253,-0.9595055588535655,0.14913433894041622,-0.23733871975021584,0.0,0.0
NC,2019,1,22.799999999999997,22.924999999999997,6.8,26.7,2.7,-80.5,8.400000000000006,30.9,24.09999999999999,2197.802197802198,-0.10339280660155092,-1.1686557884883875,0.9416543610832625,0.31419353519783133,-0.4080908547425985,0.02000005328479698,-0.5910154430478035,0.33156768500887757,-0.7358790052607501,0.14913433894041622,-0.1250483924625906,0.0,0.0
NC,2020,1,24.0,28.549999999999997,6.8,26.7,2.7,-84.0,8.400000000000006,30.9,24.09999999999999,2127.659574468085,0.12596886484140585,-0.6664863692721624,0.9416543610832625,0.31419353519783133,-0.4080908547425985,-0.634916945803803,-0.5910154430478035,0.33156768500887757,-0.7358790052607501,-0.0006588763624845727,-0.1323663048358225,0.0,0.0
NC,2021,1,23.0,34.175,6.8,26.7,2.7,-83.0,8.400000000000006,30.9,24.09999999999999,2074.688796680498,-0.06516586136105768,-0.1643169500559373,0.9416543610832625,0.31419353519783133,-0.4080908547425985,-0.44779780320706014,-0.5910154430478035,0.33156768500887757,-0.7358790052607501,-0.11378072360367825,-0.09386310599889143,0.0,0.0
NC,2023,1,22.5,39.8,6.9,29.8,2.7,-82.0,8.400000000000006,30.9,25.09999999999999,2114.1649048625795,-0.16073322446228944,0.3378524691602878,1.0288679864721826,0.7197819309661843,-0.4080908547425985,-0.2606786606103173,-0.5910154430478035,0.33156768500887757,-0.4874050568242852,-0.029477444211455865,0.04806693877087821,1.0,1.0
ND,2018,1,19.59999999999999,21.700000000000003,6.5,21.6,16.3,-73.0,9.0,29.2,28.799999999999997,2500.0,-0.7150239304494355,-1.2780171286732538,0.6800134849165036,-0.3530647933242972,2.016426132218177,1.4233936227603683,-0.3564506560646619,0.13134688989154772,0.4319485523906364,0.7944934415370768,0.27750656152026615,0.0,0.0
ND,2019,1,21.299999999999997,26.5,6.5,21.6,16.3,-75.0,10.700000000000005,26.5,28.799999999999997,2500.0,-0.3900948959052462,-0.8494992242754087,0.6800134849165036,-0.3530647933242972,2.016426132218177,1.0491553375668827,0.3081495737209141,-0.18665084353009387,0.4319485523906364,0.7944934415370768,0.35008767653151446,0.0,0.0
ND,2020,1,22.200000000000003,31.299999999999997,6.5,21.6,16.3,-77.0,10.700000000000005,20.4,30.40000000000001,2398.0815347721823,-0.21807364232302795,-0.4209813198775635,0.6800134849165036,-0.3530647933242972,2.016426132218177,0.6749170523733969,0.3081495737209141,-0.9050901671863956,0.8295068698889833,0.5768412654487763,0.31886444558554666,0.0,0.0
ND,2021,1,19.59999999999999,36.1,4.1,21.6,16.3,-78.0,7.599999999999994,23.7,29.200000000000003,2364.066193853428,-0.7150239304494355,0.007536584520282361,-1.4131135244175692,-0.3530647933242972,2.016426132218177,0.4877979097766541,-0.9037684923586664,-0.5164262707821667,0.5313381317652238,0.5041997381769201,-0.03540985148748778,0.0,0.0
ND,2023,1,20.799999999999997,40.9,4.6,24.1,16.3,-79.0,8.5,17.1,26.299999999999997,2409.6385542168673,-0.48566225900647797,0.43605448891812754,-0.9770453974729709,-0.025977377382077216,2.016426132218177,0.30067876717991127,-0.5519213118839484,-1.293754063590624,-0.1892363187005258,0.601521880738732,-0.01689154589816767,1.0,1.0
NE,2018,1,21.5,18.0,5.4,25.1,7.2,-71.0,8.700000000000003,31.3,28.0,2314.814814814815,-0.35186795066475296,-1.60833301331326,-0.2793363943616127,0.10485758899481079,0.3941390306488346,1.797631907953854,-0.47373304955623274,0.3786784603306025,0.23316939364146522,0.39902086014787713,0.05942268338215856,0.0,0.0
NE,2019,1,20.0,24.950000000000003,5.4,23.7,7.2,-72.0,7.599999999999994,25.9,28.0,2314.814814814815,-0.6385700399684483,-0.987874797570546,-0.2793363943616127,-0.0783113639328327,0.3941390306488346,1.6105127653571112,-0.9037684923586664,-0.2573170065126811,0.23316939364146522,0.39902086014787713,-0.05083360449094994,0.0,0.0
NE,2020,1,22.0,31.90000000000001,5.6,23.7,7.2,-73.0,11.700000000000005,23.1,29.5,2212.389380530973,-0.2563005875635212,-0.3674165818278317,-0.10490914358377397,-0.0783113639328327,0.3941390306488346,1.4233936227603683,0.6990908853594872,-0.5870924337647536,0.6058803162961626,0.18028602530871735,0.19087597697008565,0.0,0.0
NE,2021,1,19.90000000000001,38.849999999999994,5.7,23.7,7.2,-73.5,9.0,28.1,30.0,2136.7521367521367,-0.6576835125886928,0.25304163391488066,-0.017695518194853814,-0.0783113639328327,0.3941390306488346,1.3298340514619968,-0.3564506560646619,0.0017922577568050603,0.730117290514395,0.018758762658262134,0.1617541976174133,0.0,0.0
NE,2023,1,19.90000000000001,45.8,6.1,23.7,7.2,-74.0,7.0,19.8,28.0,2487.5621890547263,-0.6576835125886928,0.8734998496575946,0.3311589833608245,-0.0783113639328327,0.3941390306488346,1.2362744801636256,-1.138333279341808,-0.9757563301689823,0.23316939364146522,0.7679318502497424,0.0986089101689771,1.0,1.0
NH,2018,0,15.299999999999995,16.700000000000003,3.4,18.2,0.0,-90.0,9.200000000000005,20.8,24.0,1564.945226917058,-1.5369032531200277,-1.7243899457543428,-2.023608902140007,-0.7979036790057167,-0.8894287859774583,-1.75763180138426,-0.2782623937369455,-0.8579793918646706,-0.7607264001043943,-1.2023645926605009,-1.1829199145748324,0.0,0.0
NH,2019,0,13.400000000000006,24.02500000000001,3.4,18.2,0.0,-90.0,9.200000000000005,20.8,24.700000000000003,1564.945226917058,-1.9000592329047064,-1.0704537687305469,-2.023608902140007,-0.7979036790057167,-0.8894287859774583,-1.75763180138426,-0.2782623937369455,-0.8579793918646706,-0.5867946361988682,-1.2023645926605009,-1.1364487184603682,0.0,0.0
NH,2020,0,21.200000000000003,31.34999999999999,3.8,18.2,0.0,-90.0,9.700000000000005,21.7,26.59999999999999,1515.1515151515152,-0.4092083685254915,-0.4165175917067532,-1.6747544005843282,-0.7979036790057167,-0.8894287859774583,-1.75763180138426,-0.08279173791765895,-0.7519801473907902,-0.1146941341695879,-1.3087016503963935,-0.8203612297058438,0.0,0.0
NH,2021,0,19.700000000000003,38.675,3.7,18.2,0.0,-90.5,8.23333333333332,21.0,26.59999999999999,1499.2503748125937,-0.6959104578291868,0.23741858531704282,-1.7619680259732475,-0.7979036790057167,-0.8894287859774583,-1.8511913726826315,-0.6561723283209064,-0.8344240042038084,-0.1146941341695879,-1.3426593614874658,-0.8706933564332966,0.0,0.0
NH,2023,0,15.799999999999995,46.0,3.2,19.9,0.0,-91.0,5.299999999999997,19.6,27.40000000000001,1453.4883720930234,-1.441335890018796,0.8913547623408384,-2.198036152917846,-0.5754842361650072,-0.8894287859774583,-1.944750943981003,-1.8029335091273833,-0.9993117178298446,0.08408502457958858,-1.4403864951507253,-1.0316227944247636,1.0,0.0
NJ,2018,0,26.5,21.700000000000003,4.0,26.0,0.0,-80.0,10.5,25.4,26.299999999999997,2024.2914979757088,0.6038056803475647,-1.2780171286732538,-1.5003271498064887,0.2226090587340098,-0.8894287859774583,0.11355962458316841,0.2299613113931977,-0.3162054756648369,-0.1892363187005258,-0.22140677259833608,-0.32246859563629593,0.0,0.0
NJ,2019,0,25.90000000000001,28.674999999999997,4.0,26.0,0.0,-81.0,10.5,25.6,26.299999999999997,2024.2914979757088,0.4891248446260883,-0.6553270488451352,-1.5003271498064887,0.2226090587340098,-0.8894287859774583,-0.07355951801357444,0.2299613113931977,-0.29265008800397424,-0.1892363187005258,-0.22140677259833608,-0.2880240467192198,0.0,0.0
NJ,2020,0,27.5,35.650000000000006,3.8,26.0,0.0,-82.0,15.099999999999994,23.5,26.299999999999997,1953.125,0.7949404065500282,-0.032636969017015266,-1.6747544005843282,0.2226090587340098,-0.8894287859774583,-0.2606786606103173,2.0282913449306315,-0.539981658443029,-0.1892363187005258,-0.37338652537790323,-0.09142625084959077,0.0,0.0
NJ,2021,0,26.09999999999999,42.625,3.8,26.0,0.0,-83.5,9.599999999999994,20.7,26.799999999999997,1915.708812260536,0.5273517898665775,0.5900531108111033,-1.6747544005843282,0.2226090587340098,-0.8894287859774583,-0.5413573745054315,-0.12188586908152028,-0.869757085695102,-0.06499934448229334,-0.45329073767367456,-0.32754596385881174,0.0,0.0
NJ,2023,0,26.5,49.6,3.6,23.9,0.0,-85.0,7.599999999999994,23.9,27.0,2164.5021645021643,0.6038056803475647,1.2127431906392228,-1.8491816513621673,-0.05214437065745519,-0.8894287859774583,-0.8220360884005459,-0.9037684923586664,-0.49287088312130456,-0.015304554794999661,0.07802038824105892,-0.31301655674447504,1.0,0.0
NM,2018,0,31.0,20.700000000000003,5.7,28.0,3.0,-82.0,12.5,31.1,31.799999999999997,1483.6795252225518,1.4639119482586505,-1.3672916920894718,-0.017695518194853814,0.4842789914877858,-0.35460886238316963,-0.2606786606103173,1.0118439346703438,0.35512307266974025,1.177370397700031,-1.3759117195291688,0.11163418919795698,0.0,0.0
NM,2019,0,34.599999999999994,27.950000000000003,5.5,28.0,3.0,-82.0,12.5,26.7,34.400000000000006,1483.6795252225518,2.151996962587518,-0.7200511073218926,-0.19212276897269334,0.4842789914877858,-0.35460886238316963,-0.2606786606103173,1.0118439346703438,-0.1630954558692316,1.823402663634842,-1.3759117195291688,0.2405053977694016,0.0,0.0
NM,2020,0,34.2,35.2,5.5,28.0,3.0,-82.0,13.799999999999995,31.5,34.400000000000006,1453.4883720930234,2.075543072106534,-0.07281052255431353,-0.19212276897269334,0.4842789914877858,-0.35460886238316963,-0.2606786606103173,1.520067639800487,0.4022338479914648,1.823402663634842,-1.4403864951507253,0.3984918905349895,0.0,0.0
NM,2021,0,32.2,42.45,5.3,28.0,3.0,-85.0,12.200000000000005,26.5,38.5,1434.7202295552368,1.6932736197016072,0.5744300622132655,-0.36655001975053286,0.4842789914877858,-0.35460886238316963,-0.8220360884005459,0.8945615411787737,-0.18665084353009387,2.8421458522243466,-1.4804668383481394,0.32783774143932976,0.0,0.0
NM,2023,0,32.7,49.7,5.2,28.5,3.0,-88.0,11.900000000000006,25.9,37.5,1510.5740181268882,1.788840982802839,1.2216706469808445,-0.4537636451394523,0.5496964746762298,-0.35460886238316963,-1.3833935161907744,0.7772791476872022,-0.2573170065126811,2.5936719037878815,-1.318477133045399,0.31635989926635205,1.0,0.0
NV,2018,0,25.799999999999997,19.90000000000001,5.9,20.4,3.4,-77.0,15.400000000000006,52.0,34.900000000000006,2770.083102493075,0.47001137200583964,-1.4387113428224454,0.15673173258298573,-0.5100667529765632,-0.2832995392372645,0.6749170523733969,2.145573738422208,2.8166610832298553,1.9476396378530743,1.3712699348927933,0.735072691632388,0.0,0.0
NV,2019,0,26.40000000000001,28.875,5.9,20.4,3.4,-74.5,15.400000000000006,52.0,36.5,2770.083102493075,0.5846922077273201,-0.6374721361618914,0.15673173258298573,-0.5100667529765632,-0.2832995392372645,1.1427149088652542,2.145573738422208,2.8166610832298553,2.345197955351417,1.3712699348927933,0.9132003132696113,0.0,0.0
NV,2020,0,23.700000000000003,37.85,5.2,20.4,3.4,-72.0,15.400000000000006,52.0,35.8,2666.6666666666665,0.06862844698066733,0.16376707049866351,-0.4537636451394523,-0.5100667529765632,-0.2832995392372645,1.6105127653571112,2.145573738422208,2.8166610832298553,2.1712661914458904,1.150418764787356,0.8879698123368472,0.0,0.0
NV,2021,0,25.200000000000003,46.825,5.2,20.4,3.4,-75.5,15.400000000000006,52.0,35.8,2673.7967914438505,0.3553305362843626,0.9650062771592184,-0.4537636451394523,-0.5100667529765632,-0.2832995392372645,0.9555957662685113,2.145573738422208,2.8166610832298553,2.1712661914458904,1.1656455165841602,0.9327949172040928,0.0,0.0
NV,2023,0,26.700000000000003,55.8,5.2,22.7,3.4,-79.0,15.400000000000006,52.0,36.8,2840.9090909090905,0.6420326255880578,1.7662454838197728,-0.4537636451394523,-0.20914633030972068,-0.2832995392372645,0.30067876717991127,2.145573738422208,2.8166610832298553,2.4197401398823555,1.522522511821739,1.0667244835257461,1.0,0.0
NY,2018,0,23.700000000000003,21.299999999999997,4.3,22.4,0.2,-82.0,11.700000000000005,25.4,21.0,1730.1038062283735,0.06862844698066733,-1.3137269540397414,-1.2386862736397297,-0.2483968202227872,-0.8537741244045057,-0.2606786606103173,0.6990908853594872,-0.3162054756648369,-1.5061482454137889,-0.8496598682868797,-0.5819557089942433,0.0,0.0
