"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"New Hampshire","33","1969","1969","55-64 years","55-64","Black or African American","2054-5",0,40,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","55-64 years","55-64","Other Race","2131-1",0,39,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","55-64 years","55-64","White","2106-3",0,35036,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1969","1969","55-64 years","55-64",,,0,35115,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","65-74 years","65-74","Black or African American","2054-5",0,19,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","65-74 years","65-74","Other Race","2131-1",0,27,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","65-74 years","65-74","White","2106-3",0,26321,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1969","1969","65-74 years","65-74",,,0,26367,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","75-84 years","75-84","Black or African American","2054-5",0,10,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","75-84 years","75-84","Other Race","2131-1",0,26,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","75-84 years","75-84","White","2106-3",0,14981,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1969","1969","75-84 years","75-84",,,0,15017,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","85+ years","85+","Black or African American","2054-5",0,1,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","85+ years","85+","Other Race","2131-1",0,11,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","85+ years","85+","White","2106-3",0,3819,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1969","1969","85+ years","85+",,,0,3831,0.00 (Unreliable),0.00%
,"New Hampshire","33","1969","1969","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1969","1969","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1969","1969","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1969","1969","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1969","1969",,,,,1,370109,0.27 (Unreliable),0.03%
,"New Hampshire","33","1970","1970","< 1 year","1","Black or African American","2054-5",0,22,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","< 1 year","1","Other Race","2131-1",0,34,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","< 1 year","1","White","2106-3",0,6336,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","< 1 year","1",,,0,6392,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","1-4 years","1-4","Black or African American","2054-5",0,124,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","1-4 years","1-4","Other Race","2131-1",0,83,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","1-4 years","1-4","White","2106-3",0,25258,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","1-4 years","1-4",,,0,25465,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","5-9 years","5-9","Black or African American","2054-5",0,145,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","5-9 years","5-9","Other Race","2131-1",0,81,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","5-9 years","5-9","White","2106-3",0,36403,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","5-9 years","5-9",,,0,36629,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","10-14 years","10-14","Black or African American","2054-5",0,131,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","10-14 years","10-14","Other Race","2131-1",0,70,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","10-14 years","10-14","White","2106-3",0,35842,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","10-14 years","10-14",,,0,36043,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","15-19 years","15-19","Black or African American","2054-5",0,100,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","15-19 years","15-19","Other Race","2131-1",0,52,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","15-19 years","15-19","White","2106-3",0,32942,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","15-19 years","15-19",,,0,33094,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","20-24 years","20-24","Black or African American","2054-5",0,122,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","20-24 years","20-24","Other Race","2131-1",0,98,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","20-24 years","20-24","White","2106-3",0,29768,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","20-24 years","20-24",,,0,29988,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","25-34 years","25-34","Black or African American","2054-5",0,158,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","25-34 years","25-34","Other Race","2131-1",0,179,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","25-34 years","25-34","White","2106-3",2,44482,4.50 (Unreliable),0.05%
"Total","New Hampshire","33","1970","1970","25-34 years","25-34",,,2,44819,4.46 (Unreliable),0.05%
,"New Hampshire","33","1970","1970","35-44 years","35-44","Black or African American","2054-5",0,140,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","35-44 years","35-44","Other Race","2131-1",0,160,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","35-44 years","35-44","White","2106-3",0,40964,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","35-44 years","35-44",,,0,41264,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","45-54 years","45-54","Black or African American","2054-5",0,52,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","45-54 years","45-54","Other Race","2131-1",0,57,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","45-54 years","45-54","White","2106-3",0,41416,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","45-54 years","45-54",,,0,41525,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","55-64 years","55-64","Black or African American","2054-5",0,38,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","55-64 years","55-64","Other Race","2131-1",0,43,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","55-64 years","55-64","White","2106-3",0,35550,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","55-64 years","55-64",,,0,35631,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","65-74 years","65-74","Black or African American","2054-5",0,23,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","65-74 years","65-74","Other Race","2131-1",0,29,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","65-74 years","65-74","White","2106-3",0,26813,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","65-74 years","65-74",,,0,26865,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","75-84 years","75-84","Black or African American","2054-5",0,11,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","75-84 years","75-84","Other Race","2131-1",0,26,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","75-84 years","75-84","White","2106-3",0,15129,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","75-84 years","75-84",,,0,15166,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","85+ years","85+","Black or African American","2054-5",0,1,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","85+ years","85+","Other Race","2131-1",0,12,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","85+ years","85+","White","2106-3",0,4139,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1970","1970","85+ years","85+",,,0,4152,0.00 (Unreliable),0.00%
,"New Hampshire","33","1970","1970","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1970","1970","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1970","1970","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1970","1970","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1970","1970",,,,,2,377033,0.53 (Unreliable),0.05%
,"New Hampshire","33","1971","1971","< 1 year","1","Black or African American","2054-5",0,22,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","< 1 year","1","Other Race","2131-1",0,26,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","< 1 year","1","White","2106-3",0,6542,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","< 1 year","1",,,0,6590,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","1-4 years","1-4","Black or African American","2054-5",0,143,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","1-4 years","1-4","Other Race","2131-1",0,104,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","1-4 years","1-4","White","2106-3",0,25538,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","1-4 years","1-4",,,0,25785,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","5-9 years","5-9","Black or African American","2054-5",0,148,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","5-9 years","5-9","Other Race","2131-1",0,95,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","5-9 years","5-9","White","2106-3",0,35615,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","5-9 years","5-9",,,0,35858,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","10-14 years","10-14","Black or African American","2054-5",0,135,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","10-14 years","10-14","Other Race","2131-1",0,80,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","10-14 years","10-14","White","2106-3",0,37195,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","10-14 years","10-14",,,0,37410,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","15-19 years","15-19","Black or African American","2054-5",0,114,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","15-19 years","15-19","Other Race","2131-1",0,67,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","15-19 years","15-19","White","2106-3",0,34754,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","15-19 years","15-19",,,0,34935,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","20-24 years","20-24","Black or African American","2054-5",0,141,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","20-24 years","20-24","Other Race","2131-1",0,114,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","20-24 years","20-24","White","2106-3",0,32249,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","20-24 years","20-24",,,0,32504,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","25-34 years","25-34","Black or African American","2054-5",0,171,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","25-34 years","25-34","Other Race","2131-1",0,218,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","25-34 years","25-34","White","2106-3",0,47316,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","25-34 years","25-34",,,0,47705,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","35-44 years","35-44","Black or African American","2054-5",0,136,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","35-44 years","35-44","Other Race","2131-1",0,179,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","35-44 years","35-44","White","2106-3",1,41113,2.43 (Unreliable),0.03%
"Total","New Hampshire","33","1971","1971","35-44 years","35-44",,,1,41428,2.41 (Unreliable),0.03%
,"New Hampshire","33","1971","1971","45-54 years","45-54","Black or African American","2054-5",0,62,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","45-54 years","45-54","Other Race","2131-1",0,71,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","45-54 years","45-54","White","2106-3",0,42335,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","45-54 years","45-54",,,0,42468,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","55-64 years","55-64","Black or African American","2054-5",0,40,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","55-64 years","55-64","Other Race","2131-1",0,48,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","55-64 years","55-64","White","2106-3",0,36455,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","55-64 years","55-64",,,0,36543,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","65-74 years","65-74","Black or African American","2054-5",0,28,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","65-74 years","65-74","Other Race","2131-1",0,32,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","65-74 years","65-74","White","2106-3",0,27763,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","65-74 years","65-74",,,0,27823,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","75-84 years","75-84","Black or African American","2054-5",0,12,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","75-84 years","75-84","Other Race","2131-1",0,25,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","75-84 years","75-84","White","2106-3",0,15757,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","75-84 years","75-84",,,0,15794,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","85+ years","85+","Black or African American","2054-5",0,1,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","85+ years","85+","Other Race","2131-1",0,12,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","85+ years","85+","White","2106-3",0,4445,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1971","1971","85+ years","85+",,,0,4458,0.00 (Unreliable),0.00%
,"New Hampshire","33","1971","1971","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1971","1971","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1971","1971","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1971","1971","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1971","1971",,,,,1,389301,0.26 (Unreliable),0.03%
,"New Hampshire","33","1972","1972","< 1 year","1","Black or African American","2054-5",0,27,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","< 1 year","1","Other Race","2131-1",0,25,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","< 1 year","1","White","2106-3",0,5900,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","< 1 year","1",,,0,5952,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","1-4 years","1-4","Black or African American","2054-5",0,156,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","1-4 years","1-4","Other Race","2131-1",0,120,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","1-4 years","1-4","White","2106-3",0,25423,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","1-4 years","1-4",,,0,25699,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","5-9 years","5-9","Black or African American","2054-5",0,152,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","5-9 years","5-9","Other Race","2131-1",0,107,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","5-9 years","5-9","White","2106-3",0,34903,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","5-9 years","5-9",,,0,35162,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","10-14 years","10-14","Black or African American","2054-5",0,137,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","10-14 years","10-14","Other Race","2131-1",0,91,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","10-14 years","10-14","White","2106-3",0,37944,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","10-14 years","10-14",,,0,38172,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","15-19 years","15-19","Black or African American","2054-5",0,126,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","15-19 years","15-19","Other Race","2131-1",0,77,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","15-19 years","15-19","White","2106-3",0,36281,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","15-19 years","15-19",,,0,36484,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","20-24 years","20-24","Black or African American","2054-5",0,152,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","20-24 years","20-24","Other Race","2131-1",0,127,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","20-24 years","20-24","White","2106-3",4,32590,12.27 (Unreliable),0.11%
"Total","New Hampshire","33","1972","1972","20-24 years","20-24",,,4,32869,12.17 (Unreliable),0.11%
,"New Hampshire","33","1972","1972","25-34 years","25-34","Black or African American","2054-5",0,184,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","25-34 years","25-34","Other Race","2131-1",0,250,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","25-34 years","25-34","White","2106-3",0,51586,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","25-34 years","25-34",,,0,52020,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","35-44 years","35-44","Black or African American","2054-5",0,140,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","35-44 years","35-44","Other Race","2131-1",0,186,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","35-44 years","35-44","White","2106-3",0,41454,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","35-44 years","35-44",,,0,41780,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","45-54 years","45-54","Black or African American","2054-5",0,71,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","45-54 years","45-54","Other Race","2131-1",0,84,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","45-54 years","45-54","White","2106-3",0,43075,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","45-54 years","45-54",,,0,43230,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","55-64 years","55-64","Black or African American","2054-5",0,44,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","55-64 years","55-64","Other Race","2131-1",0,54,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","55-64 years","55-64","White","2106-3",0,37214,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","55-64 years","55-64",,,0,37312,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","65-74 years","65-74","Black or African American","2054-5",0,30,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","65-74 years","65-74","Other Race","2131-1",0,33,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","65-74 years","65-74","White","2106-3",0,28545,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","65-74 years","65-74",,,0,28608,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","75-84 years","75-84","Black or African American","2054-5",0,10,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","75-84 years","75-84","Other Race","2131-1",0,30,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","75-84 years","75-84","White","2106-3",0,16274,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","75-84 years","75-84",,,0,16314,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","85+ years","85+","Black or African American","2054-5",0,2,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","85+ years","85+","Other Race","2131-1",0,14,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","85+ years","85+","White","2106-3",0,4723,0.00 (Unreliable),0.00%
"Total","New Hampshire","33","1972","1972","85+ years","85+",,,0,4739,0.00 (Unreliable),0.00%
,"New Hampshire","33","1972","1972","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1972","1972","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Hampshire","33","1972","1972","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1972","1972","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Hampshire","33","1972","1972",,,,,4,398341,1.00 (Unreliable),0.11%
"Total","New Hampshire","33",,,,,,,12,1896542,0.63 (Unreliable),0.32%
,"New Jersey","34","1968","1968","< 1 year","1","Black or African American","2054-5",0,9322,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","< 1 year","1","Other Race","2131-1",0,222,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","< 1 year","1","White","2106-3",0,46030,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","< 1 year","1",,,0,55574,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","1-4 years","1-4","Black or African American","2054-5",0,38045,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","1-4 years","1-4","Other Race","2131-1",0,1286,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","1-4 years","1-4","White","2106-3",0,210680,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","1-4 years","1-4",,,0,250011,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","5-9 years","5-9","Black or African American","2054-5",0,47146,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","5-9 years","5-9","Other Race","2131-1",0,1326,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","5-9 years","5-9","White","2106-3",0,297174,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","5-9 years","5-9",,,0,345646,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","10-14 years","10-14","Black or African American","2054-5",0,41839,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","10-14 years","10-14","Other Race","2131-1",0,1055,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","10-14 years","10-14","White","2106-3",0,294759,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","10-14 years","10-14",,,0,337653,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","15-19 years","15-19","Black or African American","2054-5",0,33204,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","15-19 years","15-19","Other Race","2131-1",0,1095,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","15-19 years","15-19","White","2106-3",3,248987,1.20 (Unreliable),0.08%
"Total","New Jersey","34","1968","1968","15-19 years","15-19",,,3,283286,1.06 (Unreliable),0.08%
,"New Jersey","34","1968","1968","20-24 years","20-24","Black or African American","2054-5",2,30984,6.45 (Unreliable),0.05%
,"New Jersey","34","1968","1968","20-24 years","20-24","Other Race","2131-1",0,1490,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","20-24 years","20-24","White","2106-3",5,217101,2.30 (Unreliable),0.13%
"Total","New Jersey","34","1968","1968","20-24 years","20-24",,,7,249575,2.80 (Unreliable),0.19%
,"New Jersey","34","1968","1968","25-34 years","25-34","Black or African American","2054-5",5,57375,8.71 (Unreliable),0.13%
,"New Jersey","34","1968","1968","25-34 years","25-34","Other Race","2131-1",0,3197,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","25-34 years","25-34","White","2106-3",9,372643,2.42 (Unreliable),0.24%
"Total","New Jersey","34","1968","1968","25-34 years","25-34",,,14,433215,3.23 (Unreliable),0.37%
,"New Jersey","34","1968","1968","35-44 years","35-44","Black or African American","2054-5",4,47543,8.41 (Unreliable),0.11%
,"New Jersey","34","1968","1968","35-44 years","35-44","Other Race","2131-1",0,2243,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","35-44 years","35-44","White","2106-3",4,415186,0.96 (Unreliable),0.11%
"Total","New Jersey","34","1968","1968","35-44 years","35-44",,,8,464972,1.72 (Unreliable),0.21%
,"New Jersey","34","1968","1968","45-54 years","45-54","Black or African American","2054-5",0,35353,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","45-54 years","45-54","Other Race","2131-1",0,984,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","45-54 years","45-54","White","2106-3",0,428068,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","45-54 years","45-54",,,0,464405,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","55-64 years","55-64","Black or African American","2054-5",0,23684,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","55-64 years","55-64","Other Race","2131-1",0,678,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","55-64 years","55-64","White","2106-3",0,323696,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","55-64 years","55-64",,,0,348058,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","65-74 years","65-74","Black or African American","2054-5",0,15318,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","65-74 years","65-74","Other Race","2131-1",0,441,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","65-74 years","65-74","White","2106-3",0,233449,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","65-74 years","65-74",,,0,249208,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","75-84 years","75-84","Black or African American","2054-5",0,5506,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","75-84 years","75-84","Other Race","2131-1",0,217,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","75-84 years","75-84","White","2106-3",0,117234,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","75-84 years","75-84",,,0,122957,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","85+ years","85+","Black or African American","2054-5",0,1315,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","85+ years","85+","Other Race","2131-1",0,66,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","85+ years","85+","White","2106-3",0,24084,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1968","1968","85+ years","85+",,,0,25465,0.00 (Unreliable),0.00%
,"New Jersey","34","1968","1968","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1968","1968","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"New Jersey","34","1968","1968","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1968","1968","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","New Jersey","34","1968","1968",,,,,32,3630025,0.88,0.85%
,"New Jersey","34","1969","1969","< 1 year","1","Black or African American","2054-5",0,9676,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","< 1 year","1","Other Race","2131-1",0,320,0.00 (Unreliable),0.00%
,"New Jersey","34","1969","1969","< 1 year","1","White","2106-3",0,47528,0.00 (Unreliable),0.00%
"Total","New Jersey","34","1969","1969","< 1 year","1",,,0,57524,0.00 (Unreliable),0.00%
