"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Rhode Island","44","1985","1985","10-14 years","10-14","Black or African American","2054-5",0,1601,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","10-14 years","10-14","Other Race","2131-1",0,692,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","10-14 years","10-14","White","2106-3",0,27735,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","10-14 years","10-14",,,0,30028,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","15-19 years","15-19","Black or African American","2054-5",0,1797,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","15-19 years","15-19","Other Race","2131-1",0,826,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","15-19 years","15-19","White","2106-3",0,36319,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","15-19 years","15-19",,,0,38942,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","20-24 years","20-24","Black or African American","2054-5",0,2064,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","20-24 years","20-24","Other Race","2131-1",0,940,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","20-24 years","20-24","White","2106-3",0,43718,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","20-24 years","20-24",,,0,46722,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","25-34 years","25-34","Black or African American","2054-5",0,3489,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","25-34 years","25-34","Other Race","2131-1",0,1595,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","25-34 years","25-34","White","2106-3",0,77936,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","25-34 years","25-34",,,0,83020,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","35-44 years","35-44","Black or African American","2054-5",0,2119,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","35-44 years","35-44","Other Race","2131-1",0,1074,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","35-44 years","35-44","White","2106-3",0,59886,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","35-44 years","35-44",,,0,63079,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","45-54 years","45-54","Black or African American","2054-5",0,1418,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","45-54 years","45-54","Other Race","2131-1",0,578,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","45-54 years","45-54","White","2106-3",0,43004,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","45-54 years","45-54",,,0,45000,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","55-64 years","55-64","Black or African American","2054-5",0,1237,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","55-64 years","55-64","Other Race","2131-1",0,453,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","55-64 years","55-64","White","2106-3",0,52815,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","55-64 years","55-64",,,0,54505,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","65-74 years","65-74","Black or African American","2054-5",0,767,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","65-74 years","65-74","Other Race","2131-1",0,278,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","65-74 years","65-74","White","2106-3",0,46027,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","65-74 years","65-74",,,0,47072,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","75-84 years","75-84","Black or African American","2054-5",0,349,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","75-84 years","75-84","Other Race","2131-1",0,126,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","75-84 years","75-84","White","2106-3",0,28508,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","75-84 years","75-84",,,0,28983,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","85+ years","85+","Black or African American","2054-5",0,127,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","85+ years","85+","Other Race","2131-1",0,51,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","85+ years","85+","White","2106-3",0,10385,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1985","1985","85+ years","85+",,,0,10563,0.00 (Unreliable),0.00%
,"Rhode Island","44","1985","1985","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1985","1985","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1985","1985","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1985","1985","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1985","1985",,,,,0,506369,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","< 1 year","1","Black or African American","2054-5",0,410,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","< 1 year","1","Other Race","2131-1",0,225,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","< 1 year","1","White","2106-3",0,5942,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","< 1 year","1",,,0,6577,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","1-4 years","1-4","Black or African American","2054-5",0,1529,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","1-4 years","1-4","Other Race","2131-1",0,733,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","1-4 years","1-4","White","2106-3",0,22338,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","1-4 years","1-4",,,0,24600,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","5-9 years","5-9","Black or African American","2054-5",0,1748,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","5-9 years","5-9","Other Race","2131-1",0,860,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","5-9 years","5-9","White","2106-3",0,26334,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","5-9 years","5-9",,,0,28942,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","10-14 years","10-14","Black or African American","2054-5",0,1596,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","10-14 years","10-14","Other Race","2131-1",0,729,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","10-14 years","10-14","White","2106-3",0,26302,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","10-14 years","10-14",,,0,28627,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","15-19 years","15-19","Black or African American","2054-5",0,1815,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","15-19 years","15-19","Other Race","2131-1",0,902,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","15-19 years","15-19","White","2106-3",0,36065,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","15-19 years","15-19",,,0,38782,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","20-24 years","20-24","Black or African American","2054-5",0,2044,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","20-24 years","20-24","Other Race","2131-1",0,992,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","20-24 years","20-24","White","2106-3",0,42035,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","20-24 years","20-24",,,0,45071,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","25-34 years","25-34","Black or African American","2054-5",0,3680,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","25-34 years","25-34","Other Race","2131-1",0,1744,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","25-34 years","25-34","White","2106-3",0,80049,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","25-34 years","25-34",,,0,85473,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","35-44 years","35-44","Black or African American","2054-5",0,2255,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","35-44 years","35-44","Other Race","2131-1",0,1184,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","35-44 years","35-44","White","2106-3",0,62454,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","35-44 years","35-44",,,0,65893,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","45-54 years","45-54","Black or African American","2054-5",0,1439,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","45-54 years","45-54","Other Race","2131-1",0,620,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","45-54 years","45-54","White","2106-3",0,42828,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","45-54 years","45-54",,,0,44887,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","55-64 years","55-64","Black or African American","2054-5",0,1262,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","55-64 years","55-64","Other Race","2131-1",0,484,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","55-64 years","55-64","White","2106-3",0,51817,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","55-64 years","55-64",,,0,53563,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","65-74 years","65-74","Black or African American","2054-5",0,791,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","65-74 years","65-74","Other Race","2131-1",0,293,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","65-74 years","65-74","White","2106-3",0,46410,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","65-74 years","65-74",,,0,47494,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","75-84 years","75-84","Black or African American","2054-5",0,359,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","75-84 years","75-84","Other Race","2131-1",0,128,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","75-84 years","75-84","White","2106-3",0,29269,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","75-84 years","75-84",,,0,29756,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","85+ years","85+","Black or African American","2054-5",0,129,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","85+ years","85+","Other Race","2131-1",0,53,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","85+ years","85+","White","2106-3",0,10639,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1986","1986","85+ years","85+",,,0,10821,0.00 (Unreliable),0.00%
,"Rhode Island","44","1986","1986","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1986","1986","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1986","1986","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1986","1986","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1986","1986",,,,,0,510486,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","< 1 year","1","Black or African American","2054-5",0,453,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","< 1 year","1","Other Race","2131-1",0,203,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","< 1 year","1","White","2106-3",0,6188,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","< 1 year","1",,,0,6844,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","1-4 years","1-4","Black or African American","2054-5",0,1605,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","1-4 years","1-4","Other Race","2131-1",0,793,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","1-4 years","1-4","White","2106-3",0,22840,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","1-4 years","1-4",,,0,25238,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","5-9 years","5-9","Black or African American","2054-5",0,1829,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","5-9 years","5-9","Other Race","2131-1",0,962,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","5-9 years","5-9","White","2106-3",0,26946,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","5-9 years","5-9",,,0,29737,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","10-14 years","10-14","Black or African American","2054-5",0,1658,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","10-14 years","10-14","Other Race","2131-1",0,770,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","10-14 years","10-14","White","2106-3",0,25932,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","10-14 years","10-14",,,0,28360,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","15-19 years","15-19","Black or African American","2054-5",0,1843,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","15-19 years","15-19","Other Race","2131-1",0,982,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","15-19 years","15-19","White","2106-3",0,35474,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","15-19 years","15-19",,,0,38299,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","20-24 years","20-24","Black or African American","2054-5",0,2055,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","20-24 years","20-24","Other Race","2131-1",0,1059,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","20-24 years","20-24","White","2106-3",0,41092,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","20-24 years","20-24",,,0,44206,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","25-34 years","25-34","Black or African American","2054-5",0,3876,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","25-34 years","25-34","Other Race","2131-1",0,1897,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","25-34 years","25-34","White","2106-3",0,81702,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","25-34 years","25-34",,,0,87475,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","35-44 years","35-44","Black or African American","2054-5",0,2400,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","35-44 years","35-44","Other Race","2131-1",0,1289,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","35-44 years","35-44","White","2106-3",0,64989,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","35-44 years","35-44",,,0,68678,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","45-54 years","45-54","Black or African American","2054-5",0,1496,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","45-54 years","45-54","Other Race","2131-1",0,677,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","45-54 years","45-54","White","2106-3",0,43697,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","45-54 years","45-54",,,0,45870,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","55-64 years","55-64","Black or African American","2054-5",0,1293,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","55-64 years","55-64","Other Race","2131-1",0,505,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","55-64 years","55-64","White","2106-3",0,50606,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","55-64 years","55-64",,,0,52404,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","65-74 years","65-74","Black or African American","2054-5",0,812,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","65-74 years","65-74","Other Race","2131-1",0,307,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","65-74 years","65-74","White","2106-3",0,46858,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","65-74 years","65-74",,,0,47977,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","75-84 years","75-84","Black or African American","2054-5",0,366,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","75-84 years","75-84","Other Race","2131-1",0,128,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","75-84 years","75-84","White","2106-3",0,29864,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","75-84 years","75-84",,,0,30358,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","85+ years","85+","Black or African American","2054-5",0,132,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","85+ years","85+","Other Race","2131-1",0,54,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","85+ years","85+","White","2106-3",0,10838,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1987","1987","85+ years","85+",,,0,11024,0.00 (Unreliable),0.00%
,"Rhode Island","44","1987","1987","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1987","1987","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1987","1987","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1987","1987","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1987","1987",,,,,0,516470,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","< 1 year","1","Black or African American","2054-5",0,494,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","< 1 year","1","Other Race","2131-1",0,247,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","< 1 year","1","White","2106-3",0,6155,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","< 1 year","1",,,0,6896,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","1-4 years","1-4","Black or African American","2054-5",0,1686,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","1-4 years","1-4","Other Race","2131-1",0,858,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","1-4 years","1-4","White","2106-3",0,23216,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","1-4 years","1-4",,,0,25760,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","5-9 years","5-9","Black or African American","2054-5",0,1890,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","5-9 years","5-9","Other Race","2131-1",0,1055,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","5-9 years","5-9","White","2106-3",0,27276,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","5-9 years","5-9",,,0,30221,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","10-14 years","10-14","Black or African American","2054-5",0,1724,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","10-14 years","10-14","Other Race","2131-1",0,817,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","10-14 years","10-14","White","2106-3",0,25864,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","10-14 years","10-14",,,0,28405,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","15-19 years","15-19","Black or African American","2054-5",0,1863,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","15-19 years","15-19","Other Race","2131-1",0,1055,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","15-19 years","15-19","White","2106-3",0,34543,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","15-19 years","15-19",,,0,37461,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","20-24 years","20-24","Black or African American","2054-5",0,2082,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","20-24 years","20-24","Other Race","2131-1",0,1137,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","20-24 years","20-24","White","2106-3",0,40447,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","20-24 years","20-24",,,0,43666,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","25-34 years","25-34","Black or African American","2054-5",0,4005,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","25-34 years","25-34","Other Race","2131-1",0,2027,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","25-34 years","25-34","White","2106-3",1,81882,1.22 (Unreliable),0.07%
"Total","Rhode Island","44","1988","1988","25-34 years","25-34",,,1,87914,1.14 (Unreliable),0.07%
,"Rhode Island","44","1988","1988","35-44 years","35-44","Black or African American","2054-5",0,2534,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","35-44 years","35-44","Other Race","2131-1",0,1392,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","35-44 years","35-44","White","2106-3",0,66422,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","35-44 years","35-44",,,0,70348,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","45-54 years","45-54","Black or African American","2054-5",0,1558,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","45-54 years","45-54","Other Race","2131-1",0,737,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","45-54 years","45-54","White","2106-3",0,45328,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","45-54 years","45-54",,,0,47623,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","55-64 years","55-64","Black or African American","2054-5",0,1318,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","55-64 years","55-64","Other Race","2131-1",0,527,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","55-64 years","55-64","White","2106-3",0,49187,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","55-64 years","55-64",,,0,51032,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","65-74 years","65-74","Black or African American","2054-5",0,836,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","65-74 years","65-74","Other Race","2131-1",0,322,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","65-74 years","65-74","White","2106-3",0,46850,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","65-74 years","65-74",,,0,48008,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","75-84 years","75-84","Black or African American","2054-5",0,378,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","75-84 years","75-84","Other Race","2131-1",0,128,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","75-84 years","75-84","White","2106-3",0,30579,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","75-84 years","75-84",,,0,31085,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","85+ years","85+","Black or African American","2054-5",0,135,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","85+ years","85+","Other Race","2131-1",0,56,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","85+ years","85+","White","2106-3",0,11018,0.00 (Unreliable),0.00%
"Total","Rhode Island","44","1988","1988","85+ years","85+",,,0,11209,0.00 (Unreliable),0.00%
,"Rhode Island","44","1988","1988","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1988","1988","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Rhode Island","44","1988","1988","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1988","1988","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Rhode Island","44","1988","1988",,,,,1,519628,0.19 (Unreliable),0.07%
"Total","Rhode Island","44",,,,,,,2,2556252,0.08 (Unreliable),0.14%
,"South Carolina","45","1984","1984","< 1 year","1","Black or African American","2054-5",0,9737,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","< 1 year","1","Other Race","2131-1",0,184,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","< 1 year","1","White","2106-3",0,15067,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","< 1 year","1",,,0,24988,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","1-4 years","1-4","Black or African American","2054-5",0,36795,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","1-4 years","1-4","Other Race","2131-1",0,817,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","1-4 years","1-4","White","2106-3",0,60631,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","1-4 years","1-4",,,0,98243,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","5-9 years","5-9","Black or African American","2054-5",0,45482,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","5-9 years","5-9","Other Race","2131-1",0,1023,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","5-9 years","5-9","White","2106-3",0,71363,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","5-9 years","5-9",,,0,117868,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","10-14 years","10-14","Black or African American","2054-5",0,49506,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","10-14 years","10-14","Other Race","2131-1",0,1071,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","10-14 years","10-14","White","2106-3",0,78405,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","10-14 years","10-14",,,0,128982,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","15-19 years","15-19","Black or African American","2054-5",0,51187,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","15-19 years","15-19","Other Race","2131-1",0,969,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","15-19 years","15-19","White","2106-3",1,84861,1.18 (Unreliable),0.07%
"Total","South Carolina","45","1984","1984","15-19 years","15-19",,,1,137017,0.73 (Unreliable),0.07%
,"South Carolina","45","1984","1984","20-24 years","20-24","Black or African American","2054-5",1,53604,1.87 (Unreliable),0.07%
,"South Carolina","45","1984","1984","20-24 years","20-24","Other Race","2131-1",0,1217,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","20-24 years","20-24","White","2106-3",0,105837,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","20-24 years","20-24",,,1,160658,0.62 (Unreliable),0.07%
,"South Carolina","45","1984","1984","25-34 years","25-34","Black or African American","2054-5",1,87925,1.14 (Unreliable),0.07%
,"South Carolina","45","1984","1984","25-34 years","25-34","Other Race","2131-1",0,2795,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","25-34 years","25-34","White","2106-3",2,191512,1.04 (Unreliable),0.14%
"Total","South Carolina","45","1984","1984","25-34 years","25-34",,,3,282232,1.06 (Unreliable),0.21%
,"South Carolina","45","1984","1984","35-44 years","35-44","Black or African American","2054-5",0,57088,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","35-44 years","35-44","Other Race","2131-1",0,2117,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","35-44 years","35-44","White","2106-3",0,155264,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","35-44 years","35-44",,,0,214469,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","45-54 years","45-54","Black or African American","2054-5",0,41097,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","45-54 years","45-54","Other Race","2131-1",0,1117,0.00 (Unreliable),0.00%
,"South Carolina","45","1984","1984","45-54 years","45-54","White","2106-3",0,116310,0.00 (Unreliable),0.00%
"Total","South Carolina","45","1984","1984","45-54 years","45-54",,,0,158524,0.00 (Unreliable),0.00%
