"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Iowa","19","1979","1979","65-74 years","65-74","Black or African American","2054-5",0,914,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","65-74 years","65-74","Other Race","2131-1",0,248,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","65-74 years","65-74","White","2106-3",0,118212,0.00 (Unreliable),0.00%
"Total","Iowa","19","1979","1979","65-74 years","65-74",,,0,119374,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","75-84 years","75-84","Black or African American","2054-5",0,466,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","75-84 years","75-84","Other Race","2131-1",0,164,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","75-84 years","75-84","White","2106-3",0,79234,0.00 (Unreliable),0.00%
"Total","Iowa","19","1979","1979","75-84 years","75-84",,,0,79864,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","85+ years","85+","Black or African American","2054-5",0,169,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","85+ years","85+","Other Race","2131-1",0,46,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","85+ years","85+","White","2106-3",0,30484,0.00 (Unreliable),0.00%
"Total","Iowa","19","1979","1979","85+ years","85+",,,0,30699,0.00 (Unreliable),0.00%
,"Iowa","19","1979","1979","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1979","1979","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1979","1979","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1979","1979","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1979","1979",,,,,2,1499655,0.13 (Unreliable),0.13%
,"Iowa","19","1980","1980","< 1 year","1","Black or African American","2054-5",0,483,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","< 1 year","1","Other Race","2131-1",0,259,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","< 1 year","1","White","2106-3",0,22489,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","< 1 year","1",,,0,23231,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","1-4 years","1-4","Black or African American","2054-5",0,1749,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","1-4 years","1-4","Other Race","2131-1",0,1003,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","1-4 years","1-4","White","2106-3",0,83912,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","1-4 years","1-4",,,0,86664,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","5-9 years","5-9","Black or African American","2054-5",0,2038,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","5-9 years","5-9","Other Race","2131-1",0,1239,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","5-9 years","5-9","White","2106-3",0,99887,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","5-9 years","5-9",,,0,103164,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","10-14 years","10-14","Black or African American","2054-5",0,2026,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","10-14 years","10-14","Other Race","2131-1",0,1033,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","10-14 years","10-14","White","2106-3",0,109800,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","10-14 years","10-14",,,0,112859,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","15-19 years","15-19","Black or African American","2054-5",0,2447,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","15-19 years","15-19","Other Race","2131-1",0,1015,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","15-19 years","15-19","White","2106-3",1,133983,0.75 (Unreliable),0.06%
"Total","Iowa","19","1980","1980","15-19 years","15-19",,,1,137445,0.73 (Unreliable),0.06%
,"Iowa","19","1980","1980","20-24 years","20-24","Black or African American","2054-5",0,2399,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","20-24 years","20-24","Other Race","2131-1",0,1084,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","20-24 years","20-24","White","2106-3",0,132792,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","20-24 years","20-24",,,0,136275,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","25-34 years","25-34","Black or African American","2054-5",0,3309,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","25-34 years","25-34","Other Race","2131-1",0,2147,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","25-34 years","25-34","White","2106-3",4,216719,1.85 (Unreliable),0.26%
"Total","Iowa","19","1980","1980","25-34 years","25-34",,,4,222175,1.80 (Unreliable),0.26%
,"Iowa","19","1980","1980","35-44 years","35-44","Black or African American","2054-5",0,1879,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","35-44 years","35-44","Other Race","2131-1",0,1152,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","35-44 years","35-44","White","2106-3",0,150032,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","35-44 years","35-44",,,0,153063,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","45-54 years","45-54","Black or African American","2054-5",0,1658,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","45-54 years","45-54","Other Race","2131-1",0,692,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","45-54 years","45-54","White","2106-3",0,142054,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","45-54 years","45-54",,,0,144404,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","55-64 years","55-64","Black or African American","2054-5",0,1283,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","55-64 years","55-64","Other Race","2131-1",0,352,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","55-64 years","55-64","White","2106-3",0,145159,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","55-64 years","55-64",,,0,146794,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","65-74 years","65-74","Black or African American","2054-5",0,918,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","65-74 years","65-74","Other Race","2131-1",0,261,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","65-74 years","65-74","White","2106-3",0,119427,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","65-74 years","65-74",,,0,120606,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","75-84 years","75-84","Black or African American","2054-5",0,463,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","75-84 years","75-84","Other Race","2131-1",0,165,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","75-84 years","75-84","White","2106-3",0,80127,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","75-84 years","75-84",,,0,80755,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","85+ years","85+","Black or African American","2054-5",0,164,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","85+ years","85+","Other Race","2131-1",0,52,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","85+ years","85+","White","2106-3",0,31339,0.00 (Unreliable),0.00%
"Total","Iowa","19","1980","1980","85+ years","85+",,,0,31555,0.00 (Unreliable),0.00%
,"Iowa","19","1980","1980","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1980","1980","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1980","1980","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1980","1980","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1980","1980",,,,,5,1498990,0.33 (Unreliable),0.32%
,"Iowa","19","1981","1981","< 1 year","1","Black or African American","2054-5",0,462,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","< 1 year","1","Other Race","2131-1",0,259,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","< 1 year","1","White","2106-3",0,21688,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","< 1 year","1",,,0,22409,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","1-4 years","1-4","Black or African American","2054-5",0,1877,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","1-4 years","1-4","Other Race","2131-1",0,1075,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","1-4 years","1-4","White","2106-3",0,85453,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","1-4 years","1-4",,,0,88405,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","5-9 years","5-9","Black or African American","2054-5",0,2069,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","5-9 years","5-9","Other Race","2131-1",0,1309,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","5-9 years","5-9","White","2106-3",0,96121,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","5-9 years","5-9",,,0,99499,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","10-14 years","10-14","Black or African American","2054-5",0,2042,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","10-14 years","10-14","Other Race","2131-1",0,1126,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","10-14 years","10-14","White","2106-3",0,108136,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","10-14 years","10-14",,,0,111304,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","15-19 years","15-19","Black or African American","2054-5",0,2412,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","15-19 years","15-19","Other Race","2131-1",0,1105,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","15-19 years","15-19","White","2106-3",0,126071,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","15-19 years","15-19",,,0,129588,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","20-24 years","20-24","Black or African American","2054-5",0,2472,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","20-24 years","20-24","Other Race","2131-1",0,1245,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","20-24 years","20-24","White","2106-3",0,133818,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","20-24 years","20-24",,,0,137535,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","25-34 years","25-34","Black or African American","2054-5",0,3533,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","25-34 years","25-34","Other Race","2131-1",0,2348,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","25-34 years","25-34","White","2106-3",0,222844,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","25-34 years","25-34",,,0,228725,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","35-44 years","35-44","Black or African American","2054-5",0,1921,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","35-44 years","35-44","Other Race","2131-1",0,1238,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","35-44 years","35-44","White","2106-3",0,150139,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","35-44 years","35-44",,,0,153298,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","45-54 years","45-54","Black or African American","2054-5",0,1664,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","45-54 years","45-54","Other Race","2131-1",0,749,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","45-54 years","45-54","White","2106-3",0,138801,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","45-54 years","45-54",,,0,141214,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","55-64 years","55-64","Black or African American","2054-5",0,1320,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","55-64 years","55-64","Other Race","2131-1",0,392,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","55-64 years","55-64","White","2106-3",0,144711,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","55-64 years","55-64",,,0,146423,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","65-74 years","65-74","Black or African American","2054-5",0,948,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","65-74 years","65-74","Other Race","2131-1",0,275,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","65-74 years","65-74","White","2106-3",0,120920,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","65-74 years","65-74",,,0,122143,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","75-84 years","75-84","Black or African American","2054-5",0,492,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","75-84 years","75-84","Other Race","2131-1",0,166,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","75-84 years","75-84","White","2106-3",0,81578,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","75-84 years","75-84",,,0,82236,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","85+ years","85+","Black or African American","2054-5",0,181,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","85+ years","85+","Other Race","2131-1",0,45,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","85+ years","85+","White","2106-3",0,32912,0.00 (Unreliable),0.00%
"Total","Iowa","19","1981","1981","85+ years","85+",,,0,33138,0.00 (Unreliable),0.00%
,"Iowa","19","1981","1981","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1981","1981","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1981","1981","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1981","1981","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1981","1981",,,,,0,1495917,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","< 1 year","1","Black or African American","2054-5",0,426,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","< 1 year","1","Other Race","2131-1",0,286,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","< 1 year","1","White","2106-3",0,21030,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","< 1 year","1",,,0,21742,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","1-4 years","1-4","Black or African American","2054-5",0,1925,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","1-4 years","1-4","Other Race","2131-1",0,1115,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","1-4 years","1-4","White","2106-3",0,85075,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","1-4 years","1-4",,,0,88115,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","5-9 years","5-9","Black or African American","2054-5",0,2113,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","5-9 years","5-9","Other Race","2131-1",0,1326,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","5-9 years","5-9","White","2106-3",0,95579,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","5-9 years","5-9",,,0,99018,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","10-14 years","10-14","Black or African American","2054-5",0,2035,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","10-14 years","10-14","Other Race","2131-1",0,1179,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","10-14 years","10-14","White","2106-3",0,105249,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","10-14 years","10-14",,,0,108463,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","15-19 years","15-19","Black or African American","2054-5",0,2348,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","15-19 years","15-19","Other Race","2131-1",0,1136,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","15-19 years","15-19","White","2106-3",1,119199,0.84 (Unreliable),0.06%
"Total","Iowa","19","1982","1982","15-19 years","15-19",,,1,122683,0.82 (Unreliable),0.06%
,"Iowa","19","1982","1982","20-24 years","20-24","Black or African American","2054-5",0,2479,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","20-24 years","20-24","Other Race","2131-1",0,1323,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","20-24 years","20-24","White","2106-3",0,132045,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","20-24 years","20-24",,,0,135847,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","25-34 years","25-34","Black or African American","2054-5",0,3637,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","25-34 years","25-34","Other Race","2131-1",0,2465,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","25-34 years","25-34","White","2106-3",1,220933,0.45 (Unreliable),0.06%
"Total","Iowa","19","1982","1982","25-34 years","25-34",,,1,227035,0.44 (Unreliable),0.06%
,"Iowa","19","1982","1982","35-44 years","35-44","Black or African American","2054-5",0,1972,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","35-44 years","35-44","Other Race","2131-1",0,1319,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","35-44 years","35-44","White","2106-3",0,155783,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","35-44 years","35-44",,,0,159074,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","45-54 years","45-54","Black or African American","2054-5",0,1649,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","45-54 years","45-54","Other Race","2131-1",0,785,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","45-54 years","45-54","White","2106-3",0,135789,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","45-54 years","45-54",,,0,138223,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","55-64 years","55-64","Black or African American","2054-5",0,1325,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","55-64 years","55-64","Other Race","2131-1",0,419,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","55-64 years","55-64","White","2106-3",0,143598,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","55-64 years","55-64",,,0,145342,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","65-74 years","65-74","Black or African American","2054-5",0,960,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","65-74 years","65-74","Other Race","2131-1",0,281,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","65-74 years","65-74","White","2106-3",0,121542,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","65-74 years","65-74",,,0,122783,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","75-84 years","75-84","Black or African American","2054-5",0,505,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","75-84 years","75-84","Other Race","2131-1",0,166,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","75-84 years","75-84","White","2106-3",0,82707,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","75-84 years","75-84",,,0,83378,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","85+ years","85+","Black or African American","2054-5",0,185,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","85+ years","85+","Other Race","2131-1",0,45,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","85+ years","85+","White","2106-3",0,34190,0.00 (Unreliable),0.00%
"Total","Iowa","19","1982","1982","85+ years","85+",,,0,34420,0.00 (Unreliable),0.00%
,"Iowa","19","1982","1982","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1982","1982","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1982","1982","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1982","1982","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1982","1982",,,,,2,1486123,0.13 (Unreliable),0.13%
,"Iowa","19","1983","1983","< 1 year","1","Black or African American","2054-5",0,430,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","< 1 year","1","Other Race","2131-1",0,275,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","< 1 year","1","White","2106-3",0,20361,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","< 1 year","1",,,0,21066,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","1-4 years","1-4","Black or African American","2054-5",0,1961,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","1-4 years","1-4","Other Race","2131-1",0,1158,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","1-4 years","1-4","White","2106-3",0,84033,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","1-4 years","1-4",,,0,87152,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","5-9 years","5-9","Black or African American","2054-5",0,2166,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","5-9 years","5-9","Other Race","2131-1",0,1366,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","5-9 years","5-9","White","2106-3",0,96605,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","5-9 years","5-9",,,0,100137,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","10-14 years","10-14","Black or African American","2054-5",0,2020,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","10-14 years","10-14","Other Race","2131-1",0,1203,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","10-14 years","10-14","White","2106-3",0,101441,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","10-14 years","10-14",,,0,104664,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","15-19 years","15-19","Black or African American","2054-5",0,2290,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","15-19 years","15-19","Other Race","2131-1",0,1160,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","15-19 years","15-19","White","2106-3",0,113286,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","15-19 years","15-19",,,0,116736,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","20-24 years","20-24","Black or African American","2054-5",1,2470,40.49 (Unreliable),0.06%
,"Iowa","19","1983","1983","20-24 years","20-24","Other Race","2131-1",0,1403,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","20-24 years","20-24","White","2106-3",0,128775,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","20-24 years","20-24",,,1,132648,0.75 (Unreliable),0.06%
,"Iowa","19","1983","1983","25-34 years","25-34","Black or African American","2054-5",0,3724,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","25-34 years","25-34","Other Race","2131-1",1,2574,38.85 (Unreliable),0.06%
,"Iowa","19","1983","1983","25-34 years","25-34","White","2106-3",2,221261,0.90 (Unreliable),0.13%
"Total","Iowa","19","1983","1983","25-34 years","25-34",,,3,227559,1.32 (Unreliable),0.19%
,"Iowa","19","1983","1983","35-44 years","35-44","Black or African American","2054-5",0,2043,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","35-44 years","35-44","Other Race","2131-1",0,1411,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","35-44 years","35-44","White","2106-3",0,159922,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","35-44 years","35-44",,,0,163376,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","45-54 years","45-54","Black or African American","2054-5",0,1648,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","45-54 years","45-54","Other Race","2131-1",0,822,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","45-54 years","45-54","White","2106-3",0,133374,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","45-54 years","45-54",,,0,135844,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","55-64 years","55-64","Black or African American","2054-5",0,1341,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","55-64 years","55-64","Other Race","2131-1",0,448,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","55-64 years","55-64","White","2106-3",0,142513,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","55-64 years","55-64",,,0,144302,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","65-74 years","65-74","Black or African American","2054-5",0,968,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","65-74 years","65-74","Other Race","2131-1",0,290,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","65-74 years","65-74","White","2106-3",0,122676,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","65-74 years","65-74",,,0,123934,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","75-84 years","75-84","Black or African American","2054-5",0,518,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","75-84 years","75-84","Other Race","2131-1",0,157,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","75-84 years","75-84","White","2106-3",0,83873,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","75-84 years","75-84",,,0,84548,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","85+ years","85+","Black or African American","2054-5",0,189,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","85+ years","85+","Other Race","2131-1",0,47,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","85+ years","85+","White","2106-3",0,35135,0.00 (Unreliable),0.00%
"Total","Iowa","19","1983","1983","85+ years","85+",,,0,35371,0.00 (Unreliable),0.00%
,"Iowa","19","1983","1983","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1983","1983","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1983","1983","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1983","1983","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1983","1983",,,,,4,1477337,0.27 (Unreliable),0.26%
"Total","Iowa","19",,,,,,,13,7458022,0.17 (Unreliable),0.83%
,"Kansas","20","1979","1979","< 1 year","1","Black or African American","2054-5",0,1466,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","< 1 year","1","Other Race","2131-1",0,327,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","< 1 year","1","White","2106-3",0,17125,0.00 (Unreliable),0.00%
"Total","Kansas","20","1979","1979","< 1 year","1",,,0,18918,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","1-4 years","1-4","Black or African American","2054-5",0,4751,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","1-4 years","1-4","Other Race","2131-1",0,1225,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","1-4 years","1-4","White","2106-3",0,62464,0.00 (Unreliable),0.00%
"Total","Kansas","20","1979","1979","1-4 years","1-4",,,0,68440,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","5-9 years","5-9","Black or African American","2054-5",0,5768,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","5-9 years","5-9","Other Race","2131-1",0,1531,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","5-9 years","5-9","White","2106-3",0,75987,0.00 (Unreliable),0.00%
"Total","Kansas","20","1979","1979","5-9 years","5-9",,,0,83286,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","10-14 years","10-14","Black or African American","2054-5",0,5951,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","10-14 years","10-14","Other Race","2131-1",0,1384,0.00 (Unreliable),0.00%
,"Kansas","20","1979","1979","10-14 years","10-14","White","2106-3",0,80233,0.00 (Unreliable),0.00%
"Total","Kansas","20","1979","1979","10-14 years","10-14",,,0,87568,0.00 (Unreliable),0.00%
