"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Mississippi","28","1977","1977","25-34 years","25-34","Other Race","2131-1",0,1187,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","25-34 years","25-34","White","2106-3",1,117386,0.85 (Unreliable),0.04%
"Total","Mississippi","28","1977","1977","25-34 years","25-34",,,5,171584,2.91 (Unreliable),0.21%
,"Mississippi","28","1977","1977","35-44 years","35-44","Black or African American","2054-5",0,36387,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","35-44 years","35-44","Other Race","2131-1",0,777,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","35-44 years","35-44","White","2106-3",0,88125,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","35-44 years","35-44",,,0,125289,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","45-54 years","45-54","Black or African American","2054-5",0,35988,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","45-54 years","45-54","Other Race","2131-1",0,565,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","45-54 years","45-54","White","2106-3",0,87344,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","45-54 years","45-54",,,0,123897,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","55-64 years","55-64","Black or African American","2054-5",0,34662,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","55-64 years","55-64","Other Race","2131-1",0,313,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","55-64 years","55-64","White","2106-3",0,80186,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","55-64 years","55-64",,,0,115161,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","65-74 years","65-74","Black or African American","2054-5",0,32056,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","65-74 years","65-74","Other Race","2131-1",0,243,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","65-74 years","65-74","White","2106-3",0,65422,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","65-74 years","65-74",,,0,97721,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","75-84 years","75-84","Black or African American","2054-5",0,15075,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","75-84 years","75-84","Other Race","2131-1",0,126,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","75-84 years","75-84","White","2106-3",0,33269,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","75-84 years","75-84",,,0,48470,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","85+ years","85+","Black or African American","2054-5",0,4602,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","85+ years","85+","Other Race","2131-1",0,33,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","85+ years","85+","White","2106-3",0,9313,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1977","1977","85+ years","85+",,,0,13948,0.00 (Unreliable),0.00%
,"Mississippi","28","1977","1977","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Mississippi","28","1977","1977","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Mississippi","28","1977","1977","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Mississippi","28","1977","1977","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Mississippi","28","1977","1977",,,,,9,1273828,0.71 (Unreliable),0.37%
,"Mississippi","28","1978","1978","< 1 year","1","Black or African American","2054-5",0,10695,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","< 1 year","1","Other Race","2131-1",0,168,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","< 1 year","1","White","2106-3",0,10998,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","< 1 year","1",,,0,21861,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","1-4 years","1-4","Black or African American","2054-5",0,36928,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","1-4 years","1-4","Other Race","2131-1",0,521,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","1-4 years","1-4","White","2106-3",0,44566,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","1-4 years","1-4",,,0,82015,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","5-9 years","5-9","Black or African American","2054-5",0,49111,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","5-9 years","5-9","Other Race","2131-1",0,628,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","5-9 years","5-9","White","2106-3",0,60671,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","5-9 years","5-9",,,0,110410,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","10-14 years","10-14","Black or African American","2054-5",0,50567,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","10-14 years","10-14","Other Race","2131-1",0,628,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","10-14 years","10-14","White","2106-3",0,63696,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","10-14 years","10-14",,,0,114891,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","15-19 years","15-19","Black or African American","2054-5",0,55461,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","15-19 years","15-19","Other Race","2131-1",0,615,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","15-19 years","15-19","White","2106-3",0,74342,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","15-19 years","15-19",,,0,130418,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","20-24 years","20-24","Black or African American","2054-5",1,45810,2.18 (Unreliable),0.04%
,"Mississippi","28","1978","1978","20-24 years","20-24","Other Race","2131-1",0,629,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","20-24 years","20-24","White","2106-3",0,71047,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","20-24 years","20-24",,,1,117486,0.85 (Unreliable),0.04%
,"Mississippi","28","1978","1978","25-34 years","25-34","Black or African American","2054-5",1,56015,1.79 (Unreliable),0.04%
,"Mississippi","28","1978","1978","25-34 years","25-34","Other Race","2131-1",0,1299,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","25-34 years","25-34","White","2106-3",1,120081,0.83 (Unreliable),0.04%
"Total","Mississippi","28","1978","1978","25-34 years","25-34",,,2,177395,1.13 (Unreliable),0.08%
,"Mississippi","28","1978","1978","35-44 years","35-44","Black or African American","2054-5",2,36968,5.41 (Unreliable),0.08%
,"Mississippi","28","1978","1978","35-44 years","35-44","Other Race","2131-1",0,835,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","35-44 years","35-44","White","2106-3",0,91821,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","35-44 years","35-44",,,2,129624,1.54 (Unreliable),0.08%
,"Mississippi","28","1978","1978","45-54 years","45-54","Black or African American","2054-5",0,35921,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","45-54 years","45-54","Other Race","2131-1",0,610,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","45-54 years","45-54","White","2106-3",0,87687,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","45-54 years","45-54",,,0,124218,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","55-64 years","55-64","Black or African American","2054-5",0,34599,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","55-64 years","55-64","Other Race","2131-1",0,332,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","55-64 years","55-64","White","2106-3",0,81628,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","55-64 years","55-64",,,0,116559,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","65-74 years","65-74","Black or African American","2054-5",0,32384,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","65-74 years","65-74","Other Race","2131-1",0,267,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","65-74 years","65-74","White","2106-3",0,67167,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","65-74 years","65-74",,,0,99818,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","75-84 years","75-84","Black or African American","2054-5",0,15654,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","75-84 years","75-84","Other Race","2131-1",0,134,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","75-84 years","75-84","White","2106-3",0,34592,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","75-84 years","75-84",,,0,50380,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","85+ years","85+","Black or African American","2054-5",0,4814,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","85+ years","85+","Other Race","2131-1",0,33,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","85+ years","85+","White","2106-3",0,9792,0.00 (Unreliable),0.00%
"Total","Mississippi","28","1978","1978","85+ years","85+",,,0,14639,0.00 (Unreliable),0.00%
,"Mississippi","28","1978","1978","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Mississippi","28","1978","1978","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Mississippi","28","1978","1978","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Mississippi","28","1978","1978","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Mississippi","28","1978","1978",,,,,5,1289714,0.39 (Unreliable),0.21%
"Total","Mississippi","28",,,,,,,49,7492510,0.65,2.02%
,"Missouri","29","1973","1973","< 1 year","1","Black or African American","2054-5",0,5266,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","< 1 year","1","Other Race","2131-1",0,227,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","< 1 year","1","White","2106-3",0,27954,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","< 1 year","1",,,0,33447,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","1-4 years","1-4","Black or African American","2054-5",0,19173,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","1-4 years","1-4","Other Race","2131-1",0,857,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","1-4 years","1-4","White","2106-3",0,123380,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","1-4 years","1-4",,,0,143410,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","5-9 years","5-9","Black or African American","2054-5",0,25334,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","5-9 years","5-9","Other Race","2131-1",0,1000,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","5-9 years","5-9","White","2106-3",0,169082,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","5-9 years","5-9",,,0,195416,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","10-14 years","10-14","Black or African American","2054-5",0,29392,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","10-14 years","10-14","Other Race","2131-1",0,975,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","10-14 years","10-14","White","2106-3",0,199115,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","10-14 years","10-14",,,0,229482,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","15-19 years","15-19","Black or African American","2054-5",2,27690,7.22 (Unreliable),0.08%
,"Missouri","29","1973","1973","15-19 years","15-19","Other Race","2131-1",0,921,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","15-19 years","15-19","White","2106-3",0,199627,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","15-19 years","15-19",,,2,228238,0.88 (Unreliable),0.08%
,"Missouri","29","1973","1973","20-24 years","20-24","Black or African American","2054-5",1,21483,4.65 (Unreliable),0.04%
,"Missouri","29","1973","1973","20-24 years","20-24","Other Race","2131-1",0,1207,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","20-24 years","20-24","White","2106-3",1,175534,0.57 (Unreliable),0.04%
"Total","Missouri","29","1973","1973","20-24 years","20-24",,,2,198224,1.01 (Unreliable),0.08%
,"Missouri","29","1973","1973","25-34 years","25-34","Black or African American","2054-5",0,31195,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","25-34 years","25-34","Other Race","2131-1",0,2333,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","25-34 years","25-34","White","2106-3",7,280846,2.49 (Unreliable),0.29%
"Total","Missouri","29","1973","1973","25-34 years","25-34",,,7,314374,2.23 (Unreliable),0.29%
,"Missouri","29","1973","1973","35-44 years","35-44","Black or African American","2054-5",2,26182,7.64 (Unreliable),0.08%
,"Missouri","29","1973","1973","35-44 years","35-44","Other Race","2131-1",0,1570,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","35-44 years","35-44","White","2106-3",0,228142,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","35-44 years","35-44",,,2,255894,0.78 (Unreliable),0.08%
,"Missouri","29","1973","1973","45-54 years","45-54","Black or African American","2054-5",0,24294,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","45-54 years","45-54","Other Race","2131-1",0,938,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","45-54 years","45-54","White","2106-3",0,248827,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","45-54 years","45-54",,,0,274059,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","55-64 years","55-64","Black or African American","2054-5",0,19761,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","55-64 years","55-64","Other Race","2131-1",0,547,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","55-64 years","55-64","White","2106-3",0,228108,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","55-64 years","55-64",,,0,248416,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","65-74 years","65-74","Black or African American","2054-5",0,15181,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","65-74 years","65-74","Other Race","2131-1",0,430,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","65-74 years","65-74","White","2106-3",0,184839,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","65-74 years","65-74",,,0,200450,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","75-84 years","75-84","Black or African American","2054-5",0,6878,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","75-84 years","75-84","Other Race","2131-1",0,298,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","75-84 years","75-84","White","2106-3",0,108365,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","75-84 years","75-84",,,0,115541,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","85+ years","85+","Black or African American","2054-5",0,1828,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","85+ years","85+","Other Race","2131-1",0,76,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","85+ years","85+","White","2106-3",0,30473,0.00 (Unreliable),0.00%
"Total","Missouri","29","1973","1973","85+ years","85+",,,0,32377,0.00 (Unreliable),0.00%
,"Missouri","29","1973","1973","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1973","1973","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1973","1973","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Missouri","29","1973","1973","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Missouri","29","1973","1973",,,,,13,2469328,0.53 (Unreliable),0.54%
,"Missouri","29","1974","1974","< 1 year","1","Black or African American","2054-5",0,5167,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","< 1 year","1","Other Race","2131-1",0,247,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","< 1 year","1","White","2106-3",0,28370,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","< 1 year","1",,,0,33784,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","1-4 years","1-4","Black or African American","2054-5",0,18946,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","1-4 years","1-4","Other Race","2131-1",0,931,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","1-4 years","1-4","White","2106-3",0,120361,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","1-4 years","1-4",,,0,140238,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","5-9 years","5-9","Black or African American","2054-5",0,24693,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","5-9 years","5-9","Other Race","2131-1",0,1082,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","5-9 years","5-9","White","2106-3",0,162416,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","5-9 years","5-9",,,0,188191,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","10-14 years","10-14","Black or African American","2054-5",0,29094,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","10-14 years","10-14","Other Race","2131-1",0,1087,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","10-14 years","10-14","White","2106-3",0,196223,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","10-14 years","10-14",,,0,226404,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","15-19 years","15-19","Black or African American","2054-5",0,28704,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","15-19 years","15-19","Other Race","2131-1",0,1032,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","15-19 years","15-19","White","2106-3",2,201439,0.99 (Unreliable),0.08%
"Total","Missouri","29","1974","1974","15-19 years","15-19",,,2,231175,0.87 (Unreliable),0.08%
,"Missouri","29","1974","1974","20-24 years","20-24","Black or African American","2054-5",1,22078,4.53 (Unreliable),0.04%
,"Missouri","29","1974","1974","20-24 years","20-24","Other Race","2131-1",0,1303,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","20-24 years","20-24","White","2106-3",0,178315,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","20-24 years","20-24",,,1,201696,0.50 (Unreliable),0.04%
,"Missouri","29","1974","1974","25-34 years","25-34","Black or African American","2054-5",3,32543,9.22 (Unreliable),0.12%
,"Missouri","29","1974","1974","25-34 years","25-34","Other Race","2131-1",0,2603,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","25-34 years","25-34","White","2106-3",3,289837,1.04 (Unreliable),0.12%
"Total","Missouri","29","1974","1974","25-34 years","25-34",,,6,324983,1.85 (Unreliable),0.25%
,"Missouri","29","1974","1974","35-44 years","35-44","Black or African American","2054-5",2,26194,7.64 (Unreliable),0.08%
,"Missouri","29","1974","1974","35-44 years","35-44","Other Race","2131-1",0,1713,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","35-44 years","35-44","White","2106-3",0,226870,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","35-44 years","35-44",,,2,254777,0.79 (Unreliable),0.08%
,"Missouri","29","1974","1974","45-54 years","45-54","Black or African American","2054-5",0,24581,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","45-54 years","45-54","Other Race","2131-1",0,1052,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","45-54 years","45-54","White","2106-3",0,247045,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","45-54 years","45-54",,,0,272678,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","55-64 years","55-64","Black or African American","2054-5",0,20066,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","55-64 years","55-64","Other Race","2131-1",0,599,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","55-64 years","55-64","White","2106-3",0,227265,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","55-64 years","55-64",,,0,247930,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","65-74 years","65-74","Black or African American","2054-5",0,15434,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","65-74 years","65-74","Other Race","2131-1",0,485,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","65-74 years","65-74","White","2106-3",0,187552,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","65-74 years","65-74",,,0,203471,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","75-84 years","75-84","Black or African American","2054-5",0,7153,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","75-84 years","75-84","Other Race","2131-1",0,331,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","75-84 years","75-84","White","2106-3",0,110089,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","75-84 years","75-84",,,0,117573,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","85+ years","85+","Black or African American","2054-5",0,1951,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","85+ years","85+","Other Race","2131-1",0,82,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","85+ years","85+","White","2106-3",0,32224,0.00 (Unreliable),0.00%
"Total","Missouri","29","1974","1974","85+ years","85+",,,0,34257,0.00 (Unreliable),0.00%
,"Missouri","29","1974","1974","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1974","1974","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1974","1974","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Missouri","29","1974","1974","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Missouri","29","1974","1974",,,,,11,2477157,0.44 (Unreliable),0.45%
,"Missouri","29","1975","1975","< 1 year","1","Black or African American","2054-5",0,5162,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","< 1 year","1","Other Race","2131-1",0,267,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","< 1 year","1","White","2106-3",0,27873,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","< 1 year","1",,,0,33302,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","1-4 years","1-4","Black or African American","2054-5",0,18595,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","1-4 years","1-4","Other Race","2131-1",0,993,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","1-4 years","1-4","White","2106-3",0,117326,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","1-4 years","1-4",,,0,136914,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","5-9 years","5-9","Black or African American","2054-5",0,24072,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","5-9 years","5-9","Other Race","2131-1",0,1185,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","5-9 years","5-9","White","2106-3",0,158270,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","5-9 years","5-9",,,0,183527,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","10-14 years","10-14","Black or African American","2054-5",0,28581,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","10-14 years","10-14","Other Race","2131-1",0,1186,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","10-14 years","10-14","White","2106-3",0,192169,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","10-14 years","10-14",,,0,221936,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","15-19 years","15-19","Black or African American","2054-5",0,29361,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","15-19 years","15-19","Other Race","2131-1",0,1142,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","15-19 years","15-19","White","2106-3",3,202636,1.48 (Unreliable),0.12%
"Total","Missouri","29","1975","1975","15-19 years","15-19",,,3,233139,1.29 (Unreliable),0.12%
,"Missouri","29","1975","1975","20-24 years","20-24","Black or African American","2054-5",2,22616,8.84 (Unreliable),0.08%
,"Missouri","29","1975","1975","20-24 years","20-24","Other Race","2131-1",0,1391,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","20-24 years","20-24","White","2106-3",0,181679,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","20-24 years","20-24",,,2,205686,0.97 (Unreliable),0.08%
,"Missouri","29","1975","1975","25-34 years","25-34","Black or African American","2054-5",0,33824,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","25-34 years","25-34","Other Race","2131-1",0,2843,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","25-34 years","25-34","White","2106-3",1,298279,0.34 (Unreliable),0.04%
"Total","Missouri","29","1975","1975","25-34 years","25-34",,,1,334946,0.30 (Unreliable),0.04%
,"Missouri","29","1975","1975","35-44 years","35-44","Black or African American","2054-5",2,25959,7.70 (Unreliable),0.08%
,"Missouri","29","1975","1975","35-44 years","35-44","Other Race","2131-1",0,1835,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","35-44 years","35-44","White","2106-3",2,225827,0.89 (Unreliable),0.08%
"Total","Missouri","29","1975","1975","35-44 years","35-44",,,4,253621,1.58 (Unreliable),0.16%
,"Missouri","29","1975","1975","45-54 years","45-54","Black or African American","2054-5",0,24599,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","45-54 years","45-54","Other Race","2131-1",0,1153,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","45-54 years","45-54","White","2106-3",0,245006,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","45-54 years","45-54",,,0,270758,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","55-64 years","55-64","Black or African American","2054-5",0,20147,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","55-64 years","55-64","Other Race","2131-1",0,655,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","55-64 years","55-64","White","2106-3",0,226977,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","55-64 years","55-64",,,0,247779,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","65-74 years","65-74","Black or African American","2054-5",0,15646,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","65-74 years","65-74","Other Race","2131-1",0,540,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","65-74 years","65-74","White","2106-3",0,190325,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","65-74 years","65-74",,,0,206511,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","75-84 years","75-84","Black or African American","2054-5",0,7394,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","75-84 years","75-84","Other Race","2131-1",0,365,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","75-84 years","75-84","White","2106-3",0,111801,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","75-84 years","75-84",,,0,119560,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","85+ years","85+","Black or African American","2054-5",0,2053,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","85+ years","85+","Other Race","2131-1",0,98,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","85+ years","85+","White","2106-3",0,33951,0.00 (Unreliable),0.00%
"Total","Missouri","29","1975","1975","85+ years","85+",,,0,36102,0.00 (Unreliable),0.00%
,"Missouri","29","1975","1975","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1975","1975","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Missouri","29","1975","1975","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Missouri","29","1975","1975","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
