State,Measure,Year,Value
MT,Postpartum Depression,2021,13.2
MT,Postpartum Depression,2022,12.5
MT,Postpartum Depression,2023,11.3
MT,Postpartum Visit,2018,90.3
MT,Postpartum Visit,2019,90.3
MT,Postpartum Visit,2020,89.8
MT,Postpartum Visit,2021,91.1
MT,Postpartum Visit,2022,91.5
MT,Postpartum Visit,2023,92.6
MT,Poverty,2018,13.5
MT,Poverty,2019,12.7
MT,Poverty,2020,12.25
MT,Poverty,2021,11.8
MT,Poverty,2022,12.4
MT,Poverty,2023,12.2
MT,Severe Maternal Morbidity,2018,38.6
MT,Severe Maternal Morbidity,2019,52.8
MT,Severe Maternal Morbidity,2020,73.8
MT,Severe Maternal Morbidity,2021,77.7
MT,Severe Maternal Morbidity,2022,79.8
MT,Severe Maternal Morbidity,2023,79.8
MT,Smoking During Pregnancy,2018,14.3
MT,Smoking During Pregnancy,2019,13.2
MT,Smoking During Pregnancy,2020,11.8
MT,Smoking During Pregnancy,2021,10.7
MT,Smoking During Pregnancy,2022,8.6
MT,Smoking During Pregnancy,2023,7.7
MT,Unemployment,2018,3.5
MT,Unemployment,2019,4.1
MT,Unemployment,2020,4.05
MT,Unemployment,2021,4.0
MT,Unemployment,2022,3.0
MT,Unemployment,2023,2.7
MT,Uninsured Women,2018,10.0
MT,Uninsured Women,2019,10.4
MT,Uninsured Women,2020,10.45
MT,Uninsured Women,2021,10.5
MT,Uninsured Women,2022,11.1
MT,Uninsured Women,2023,11.0
MT,Unintended Pregnancy,2018,29.7
MT,Unintended Pregnancy,2019,29.7
MT,Unintended Pregnancy,2020,23.4
MT,Unintended Pregnancy,2021,26.0
MT,Unintended Pregnancy,2022,23.5
MT,Unintended Pregnancy,2023,23.5
MT,Voter Participation (Average),2018,68.7
MT,Voter Participation (Average),2019,68.7
MT,Voter Participation (Average),2020,65.0
MT,Voter Participation (Average),2021,65.0
MT,Voter Participation (Average),2022,65.0
MT,Voter Participation (Average),2023,62.9
MT,WIC Coverage,2018,42.9
MT,WIC Coverage,2019,39.3
MT,WIC Coverage,2020,35.7
MT,WIC Coverage,2021,43.6
MT,WIC Coverage,2022,47.3
MT,WIC Coverage,2023,47.3
MT,Well-Woman Visit,2018,71.4
MT,Well-Woman Visit,2019,71.4
MT,Well-Woman Visit,2020,69.4
MT,Well-Woman Visit,2021,71.8
MT,Well-Woman Visit,2022,70.1
MT,Well-Woman Visit,2023,70.1
MT,Women's Health Providers,2018,53.7
MT,Women's Health Providers,2019,53.7
MT,Women's Health Providers,2020,56.2
MT,Women's Health Providers,2021,56.6
MT,Women's Health Providers,2022,55.4
MT,Women's Health Providers,2023,55.2
NC,Adequate Prenatal Care,2018,77.6
NC,Adequate Prenatal Care,2019,77.2
NC,Adequate Prenatal Care,2020,76.0
NC,Adequate Prenatal Care,2021,77.0
NC,Adequate Prenatal Care,2022,76.0
NC,Adequate Prenatal Care,2023,77.5
NC,Avoided Care Due to Cost,2018,15.1
NC,Avoided Care Due to Cost,2019,15.9
NC,Avoided Care Due to Cost,2020,13.25
NC,Avoided Care Due to Cost,2021,10.6
NC,Avoided Care Due to Cost,2022,11.9
NC,Avoided Care Due to Cost,2023,10.7
NC,Cervical Cancer Screening,2018,82.7
NC,Cervical Cancer Screening,2019,77.075
NC,Cervical Cancer Screening,2020,71.45
NC,Cervical Cancer Screening,2021,65.825
NC,Cervical Cancer Screening,2022,60.2
NC,Cervical Cancer Screening,2023,60.2
NC,Concentrated Disadvantage,2018,27.2
NC,Concentrated Disadvantage,2019,27.2
NC,Concentrated Disadvantage,2020,27.2
NC,Concentrated Disadvantage,2021,27.2
NC,Concentrated Disadvantage,2022,27.2
NC,Concentrated Disadvantage,2023,27.4
NC,Food Insecurity,2018,12.1
NC,Food Insecurity,2019,12.1
NC,Food Insecurity,2020,12.1
NC,Food Insecurity,2021,10.9
NC,Food Insecurity,2022,10.9
NC,Food Insecurity,2023,10.9
NC,Gender Pay Gap,2018,82.3
NC,Gender Pay Gap,2019,83.1
NC,Gender Pay Gap,2020,82.65
NC,Gender Pay Gap,2021,82.2
NC,Gender Pay Gap,2022,83.9
NC,Gender Pay Gap,2023,84.3
NC,Infant Child Care Affordability,2018,11.6
NC,Infant Child Care Affordability,2019,11.2
NC,Infant Child Care Affordability,2020,11.1
NC,Infant Child Care Affordability,2021,12.1
NC,Infant Child Care Affordability,2022,11.8
NC,Infant Child Care Affordability,2023,11.6
NC,Infant Mortality,2018,6.8
NC,Infant Mortality,2019,6.8
NC,Infant Mortality,2020,6.8
NC,Infant Mortality,2021,6.8
NC,Infant Mortality,2022,6.8
NC,Infant Mortality,2023,6.9
NC,Low Birth Weight,2018,9.2
NC,Low Birth Weight,2019,9.3
NC,Low Birth Weight,2020,9.5
NC,Low Birth Weight,2021,9.4
NC,Low Birth Weight,2022,9.4
NC,Low Birth Weight,2023,9.4
NC,Low-Risk Cesarean Delivery,2018,23.3
NC,Low-Risk Cesarean Delivery,2019,22.5
NC,Low-Risk Cesarean Delivery,2020,23.6
NC,Low-Risk Cesarean Delivery,2021,24.0
NC,Low-Risk Cesarean Delivery,2022,24.5
NC,Low-Risk Cesarean Delivery,2023,24.9
NC,Maternal Mortality,2018,26.7
NC,Maternal Mortality,2019,26.7
NC,Maternal Mortality,2020,26.7
NC,Maternal Mortality,2021,26.7
NC,Maternal Mortality,2022,26.7
NC,Maternal Mortality,2023,29.8
NC,Maternity Care Desert,2018,2.7
NC,Maternity Care Desert,2019,2.7
NC,Maternity Care Desert,2020,2.7
NC,Maternity Care Desert,2021,2.7
NC,Maternity Care Desert,2022,2.7
NC,Maternity Care Desert,2023,2.7
NC,Maternity Practices Score,2018,77.0
NC,Maternity Practices Score,2019,80.5
NC,Maternity Practices Score,2020,84.0
NC,Maternity Practices Score,2021,83.0
NC,Maternity Practices Score,2022,82.0
NC,Maternity Practices Score,2023,82.0
NC,Neonatal Mortality,2018,4.4
NC,Neonatal Mortality,2019,4.4
NC,Neonatal Mortality,2020,4.4
NC,Neonatal Mortality,2021,4.4
NC,Neonatal Mortality,2022,4.5
NC,Neonatal Mortality,2023,4.5
NC,Postpartum Depression,2018,11.7
NC,Postpartum Depression,2019,10.7
NC,Postpartum Depression,2020,10.7
NC,Postpartum Depression,2021,10.7
NC,Postpartum Depression,2022,10.7
NC,Postpartum Depression,2023,10.7
NC,Postpartum Visit,2018,92.8
NC,Postpartum Visit,2019,91.6
NC,Postpartum Visit,2020,91.6
NC,Postpartum Visit,2021,91.6
NC,Postpartum Visit,2022,91.6
NC,Postpartum Visit,2023,91.6
NC,Poverty,2018,13.3
NC,Poverty,2019,13.3
NC,Poverty,2020,13.350000000000001
NC,Poverty,2021,13.4
NC,Poverty,2022,12.9
NC,Poverty,2023,12.8
NC,Severe Maternal Morbidity,2018,74.0
NC,Severe Maternal Morbidity,2019,76.9
NC,Severe Maternal Morbidity,2020,85.7
NC,Severe Maternal Morbidity,2021,101.0
NC,Severe Maternal Morbidity,2022,90.4
NC,Severe Maternal Morbidity,2023,90.4
NC,Smoking During Pregnancy,2018,8.4
NC,Smoking During Pregnancy,2019,7.6
NC,Smoking During Pregnancy,2020,6.8
NC,Smoking During Pregnancy,2021,5.6
NC,Smoking During Pregnancy,2022,4.5
NC,Smoking During Pregnancy,2023,3.6
NC,Unemployment,2018,5.1
NC,Unemployment,2019,4.6
NC,Unemployment,2020,5.199999999999999
NC,Unemployment,2021,5.8
NC,Unemployment,2022,3.8
NC,Unemployment,2023,4.0
NC,Uninsured Women,2018,16.0
NC,Uninsured Women,2019,16.6
NC,Uninsured Women,2020,15.65
NC,Uninsured Women,2021,14.7
NC,Uninsured Women,2022,12.9
NC,Uninsured Women,2023,12.2
NC,Unintended Pregnancy,2018,26.6
NC,Unintended Pregnancy,2019,30.9
NC,Unintended Pregnancy,2020,30.9
NC,Unintended Pregnancy,2021,30.9
NC,Unintended Pregnancy,2022,30.9
NC,Unintended Pregnancy,2023,30.9
NC,Voter Participation (Average),2018,58.6
NC,Voter Participation (Average),2019,58.6
NC,Voter Participation (Average),2020,58.6
NC,Voter Participation (Average),2021,55.2
NC,Voter Participation (Average),2022,55.2
NC,Voter Participation (Average),2023,55.2
NC,WIC Coverage,2018,52.7
NC,WIC Coverage,2019,53.650000000000006
NC,WIC Coverage,2020,54.6
NC,WIC Coverage,2021,61.7
NC,WIC Coverage,2022,63.8
NC,WIC Coverage,2023,63.8
NC,Well-Woman Visit,2018,76.8
NC,Well-Woman Visit,2019,75.9
NC,Well-Woman Visit,2020,75.9
NC,Well-Woman Visit,2021,75.9
NC,Well-Woman Visit,2022,74.9
NC,Well-Woman Visit,2023,74.9
NC,Women's Health Providers,2018,45.5
NC,Women's Health Providers,2019,45.5
NC,Women's Health Providers,2020,47.0
NC,Women's Health Providers,2021,48.2
NC,Women's Health Providers,2022,46.7
NC,Women's Health Providers,2023,47.3
ND,Adequate Prenatal Care,2018,80.4
ND,Adequate Prenatal Care,2019,78.7
ND,Adequate Prenatal Care,2020,77.8
ND,Adequate Prenatal Care,2021,80.4
ND,Adequate Prenatal Care,2022,78.9
ND,Adequate Prenatal Care,2023,79.2
ND,Avoided Care Due to Cost,2018,9.3
ND,Avoided Care Due to Cost,2019,9.2
ND,Avoided Care Due to Cost,2020,7.8999999999999995
ND,Avoided Care Due to Cost,2021,6.6
ND,Avoided Care Due to Cost,2022,8.7
ND,Avoided Care Due to Cost,2023,8.3
ND,Cervical Cancer Screening,2018,78.3
ND,Cervical Cancer Screening,2019,73.5
ND,Cervical Cancer Screening,2020,68.7
ND,Cervical Cancer Screening,2021,63.9
ND,Cervical Cancer Screening,2022,59.1
ND,Cervical Cancer Screening,2023,59.1
ND,Concentrated Disadvantage,2018,5.9
ND,Concentrated Disadvantage,2019,5.9
ND,Concentrated Disadvantage,2020,5.9
ND,Concentrated Disadvantage,2021,5.9
ND,Concentrated Disadvantage,2022,5.9
ND,Concentrated Disadvantage,2023,7.4
ND,Food Insecurity,2018,7.9
ND,Food Insecurity,2019,7.9
ND,Food Insecurity,2020,7.9
ND,Food Insecurity,2021,8.6
ND,Food Insecurity,2022,8.6
ND,Food Insecurity,2023,8.6
ND,Gender Pay Gap,2018,72.3
ND,Gender Pay Gap,2019,75.0
ND,Gender Pay Gap,2020,76.45
ND,Gender Pay Gap,2021,77.9
ND,Gender Pay Gap,2022,77.3
ND,Gender Pay Gap,2023,75.4
ND,Infant Child Care Affordability,2018,9.4
ND,Infant Child Care Affordability,2019,9.3
ND,Infant Child Care Affordability,2020,9.0
ND,Infant Child Care Affordability,2021,9.1
ND,Infant Child Care Affordability,2022,9.3
ND,Infant Child Care Affordability,2023,8.7
ND,Infant Mortality,2018,6.5
ND,Infant Mortality,2019,6.5
ND,Infant Mortality,2020,6.5
ND,Infant Mortality,2021,4.1
ND,Infant Mortality,2022,4.6
ND,Infant Mortality,2023,4.6
ND,Low Birth Weight,2018,6.6
ND,Low Birth Weight,2019,6.8
ND,Low Birth Weight,2020,6.9
ND,Low Birth Weight,2021,6.6
ND,Low Birth Weight,2022,7.1
ND,Low Birth Weight,2023,7.1
ND,Low-Risk Cesarean Delivery,2018,19.3
ND,Low-Risk Cesarean Delivery,2019,18.4
ND,Low-Risk Cesarean Delivery,2020,20.3
ND,Low-Risk Cesarean Delivery,2021,20.1
ND,Low-Risk Cesarean Delivery,2022,18.6
ND,Low-Risk Cesarean Delivery,2023,19.7
ND,Maternal Mortality,2018,21.6
ND,Maternal Mortality,2019,21.6
ND,Maternal Mortality,2020,21.6
ND,Maternal Mortality,2021,21.6
ND,Maternal Mortality,2022,21.6
ND,Maternal Mortality,2023,24.1
ND,Maternity Care Desert,2018,16.3
ND,Maternity Care Desert,2019,16.3
ND,Maternity Care Desert,2020,16.3
ND,Maternity Care Desert,2021,16.3
ND,Maternity Care Desert,2022,16.3
ND,Maternity Care Desert,2023,16.3
ND,Maternity Practices Score,2018,73.0
ND,Maternity Practices Score,2019,75.0
ND,Maternity Practices Score,2020,77.0
ND,Maternity Practices Score,2021,78.0
ND,Maternity Practices Score,2022,79.0
ND,Maternity Practices Score,2023,79.0
ND,Neonatal Mortality,2018,4.0
ND,Neonatal Mortality,2019,4.0
ND,Neonatal Mortality,2020,4.1
ND,Neonatal Mortality,2021,2.8
ND,Neonatal Mortality,2022,3.0
ND,Neonatal Mortality,2023,3.0
ND,Postpartum Depression,2018,11.7
ND,Postpartum Depression,2019,16.1
ND,Postpartum Depression,2020,14.5
ND,Postpartum Depression,2021,13.2
ND,Postpartum Depression,2022,10.5
ND,Postpartum Depression,2023,15.6
ND,Postpartum Visit,2018,91.0
ND,Postpartum Visit,2019,89.3
ND,Postpartum Visit,2020,89.3
ND,Postpartum Visit,2021,92.4
ND,Postpartum Visit,2022,93.2
ND,Postpartum Visit,2023,91.5
ND,Poverty,2018,11.5
ND,Poverty,2019,11.4
ND,Poverty,2020,11.55
ND,Poverty,2021,11.7
ND,Poverty,2022,11.7
ND,Poverty,2023,11.1
ND,Severe Maternal Morbidity,2018,47.2
ND,Severe Maternal Morbidity,2019,57.1
ND,Severe Maternal Morbidity,2020,61.6
ND,Severe Maternal Morbidity,2021,63.7
ND,Severe Maternal Morbidity,2022,62.8
ND,Severe Maternal Morbidity,2023,62.8
ND,Smoking During Pregnancy,2018,11.4
ND,Smoking During Pregnancy,2019,10.6
ND,Smoking During Pregnancy,2020,9.7
ND,Smoking During Pregnancy,2021,8.5
ND,Smoking During Pregnancy,2022,7.4
ND,Smoking During Pregnancy,2023,5.9
ND,Unemployment,2018,2.9
ND,Unemployment,2019,2.6
ND,Unemployment,2020,2.75
ND,Unemployment,2021,2.9
ND,Unemployment,2022,2.2
ND,Unemployment,2023,2.9
ND,Uninsured Women,2018,9.4
ND,Uninsured Women,2019,8.1
ND,Uninsured Women,2020,7.65
ND,Uninsured Women,2021,7.2
ND,Uninsured Women,2022,7.7
ND,Uninsured Women,2023,5.4
ND,Unintended Pregnancy,2018,29.2
ND,Unintended Pregnancy,2019,26.5
ND,Unintended Pregnancy,2020,20.4
ND,Unintended Pregnancy,2021,23.7
ND,Unintended Pregnancy,2022,20.7
ND,Unintended Pregnancy,2023,17.1
ND,Voter Participation (Average),2018,64.5
ND,Voter Participation (Average),2019,64.5
ND,Voter Participation (Average),2020,64.5
ND,Voter Participation (Average),2021,59.6
ND,Voter Participation (Average),2022,61.6
ND,Voter Participation (Average),2023,61.6
ND,WIC Coverage,2018,51.5
ND,WIC Coverage,2019,47.3
ND,WIC Coverage,2020,43.1
ND,WIC Coverage,2021,52.4
ND,WIC Coverage,2022,54.7
ND,WIC Coverage,2023,54.7
ND,Well-Woman Visit,2018,71.2
ND,Well-Woman Visit,2019,71.2
ND,Well-Woman Visit,2020,69.6
ND,Well-Woman Visit,2021,70.8
ND,Well-Woman Visit,2022,73.7
ND,Well-Woman Visit,2023,73.7
ND,Women's Health Providers,2018,40.0
ND,Women's Health Providers,2019,40.0
ND,Women's Health Providers,2020,41.7
ND,Women's Health Providers,2021,42.3
ND,Women's Health Providers,2022,40.6
ND,Women's Health Providers,2023,41.5
NE,Adequate Prenatal Care,2018,78.5
NE,Adequate Prenatal Care,2019,80.0
NE,Adequate Prenatal Care,2020,78.0
NE,Adequate Prenatal Care,2021,80.1
NE,Adequate Prenatal Care,2022,79.9
NE,Adequate Prenatal Care,2023,80.1
NE,Avoided Care Due to Cost,2018,11.8
NE,Avoided Care Due to Cost,2019,12.6
NE,Avoided Care Due to Cost,2020,10.85
NE,Avoided Care Due to Cost,2021,9.1
NE,Avoided Care Due to Cost,2022,10.2
NE,Avoided Care Due to Cost,2023,8.8
NE,Cervical Cancer Screening,2018,82.0
NE,Cervical Cancer Screening,2019,75.05
NE,Cervical Cancer Screening,2020,68.1
NE,Cervical Cancer Screening,2021,61.150000000000006
NE,Cervical Cancer Screening,2022,54.2
NE,Cervical Cancer Screening,2023,54.2
NE,Concentrated Disadvantage,2018,11.6
NE,Concentrated Disadvantage,2019,12.0
NE,Concentrated Disadvantage,2020,12.0
NE,Concentrated Disadvantage,2021,12.0
NE,Concentrated Disadvantage,2022,12.0
NE,Concentrated Disadvantage,2023,12.0
NE,Food Insecurity,2018,10.5
NE,Food Insecurity,2019,10.6
NE,Food Insecurity,2020,12.1
NE,Food Insecurity,2021,12.1
NE,Food Insecurity,2022,12.1
NE,Food Insecurity,2023,12.9
NE,Gender Pay Gap,2018,79.8
NE,Gender Pay Gap,2019,80.1
NE,Gender Pay Gap,2020,79.3
NE,Gender Pay Gap,2021,78.5
NE,Gender Pay Gap,2022,81.7
NE,Gender Pay Gap,2023,82.7
NE,Infant Child Care Affordability,2018,14.4
NE,Infant Child Care Affordability,2019,13.8
NE,Infant Child Care Affordability,2020,12.9
NE,Infant Child Care Affordability,2021,12.4
NE,Infant Child Care Affordability,2022,16.8
NE,Infant Child Care Affordability,2023,11.5
NE,Infant Mortality,2018,5.4
NE,Infant Mortality,2019,5.4
NE,Infant Mortality,2020,5.6
NE,Infant Mortality,2021,5.7
NE,Infant Mortality,2022,5.7
NE,Infant Mortality,2023,6.1
NE,Low Birth Weight,2018,7.6
NE,Low Birth Weight,2019,7.6
NE,Low Birth Weight,2020,7.4
NE,Low Birth Weight,2021,7.6
NE,Low Birth Weight,2022,7.9
NE,Low Birth Weight,2023,8.0
NE,Low-Risk Cesarean Delivery,2018,22.5
NE,Low-Risk Cesarean Delivery,2019,21.2
NE,Low-Risk Cesarean Delivery,2020,21.4
NE,Low-Risk Cesarean Delivery,2021,22.3
NE,Low-Risk Cesarean Delivery,2022,22.6
NE,Low-Risk Cesarean Delivery,2023,22.9
NE,Maternal Mortality,2018,25.1
NE,Maternal Mortality,2019,23.7
NE,Maternal Mortality,2020,23.7
NE,Maternal Mortality,2021,23.7
NE,Maternal Mortality,2022,23.7
NE,Maternal Mortality,2023,23.7
NE,Maternity Care Desert,2018,7.2
NE,Maternity Care Desert,2019,7.2
NE,Maternity Care Desert,2020,7.2
NE,Maternity Care Desert,2021,7.2
NE,Maternity Care Desert,2022,7.2
NE,Maternity Care Desert,2023,7.2
NE,Maternity Practices Score,2018,71.0
NE,Maternity Practices Score,2019,72.0
NE,Maternity Practices Score,2020,73.0
NE,Maternity Practices Score,2021,73.5
NE,Maternity Practices Score,2022,74.0
NE,Maternity Practices Score,2023,74.0
NE,Neonatal Mortality,2018,3.5
NE,Neonatal Mortality,2019,3.5
NE,Neonatal Mortality,2020,3.3
NE,Neonatal Mortality,2021,3.7
NE,Neonatal Mortality,2022,3.7
NE,Neonatal Mortality,2023,4.0
NE,Postpartum Depression,2018,12.1
NE,Postpartum Depression,2019,12.3
NE,Postpartum Depression,2020,12.1
NE,Postpartum Depression,2021,12.0
NE,Postpartum Depression,2022,12.8
NE,Postpartum Depression,2023,11.3
NE,Postpartum Visit,2018,91.3
NE,Postpartum Visit,2019,92.4
NE,Postpartum Visit,2020,88.3
NE,Postpartum Visit,2021,91.0
NE,Postpartum Visit,2022,93.9
NE,Postpartum Visit,2023,93.0
NE,Poverty,2018,10.9
NE,Poverty,2019,10.5
NE,Poverty,2020,10.9
NE,Poverty,2021,11.3
NE,Poverty,2022,11.7
NE,Poverty,2023,11.5
NE,Severe Maternal Morbidity,2018,52.6
NE,Severe Maternal Morbidity,2019,65.2
NE,Severe Maternal Morbidity,2020,63.0
NE,Severe Maternal Morbidity,2021,60.1
NE,Severe Maternal Morbidity,2022,61.3
NE,Severe Maternal Morbidity,2023,61.3
NE,Smoking During Pregnancy,2018,8.7
NE,Smoking During Pregnancy,2019,8.4
NE,Smoking During Pregnancy,2020,7.5
NE,Smoking During Pregnancy,2021,6.5
NE,Smoking During Pregnancy,2022,5.1
NE,Smoking During Pregnancy,2023,4.1
NE,Unemployment,2018,3.6
NE,Unemployment,2019,3.3
NE,Unemployment,2020,3.0
NE,Unemployment,2021,2.7
NE,Unemployment,2022,2.3
NE,Unemployment,2023,2.7
NE,Uninsured Women,2018,13.1
NE,Uninsured Women,2019,11.3
NE,Uninsured Women,2020,10.4
NE,Uninsured Women,2021,9.5
NE,Uninsured Women,2022,9.4
NE,Uninsured Women,2023,8.2
NE,Unintended Pregnancy,2018,31.3
NE,Unintended Pregnancy,2019,25.9
NE,Unintended Pregnancy,2020,23.1
NE,Unintended Pregnancy,2021,28.1
NE,Unintended Pregnancy,2022,25.2
NE,Unintended Pregnancy,2023,19.8
NE,Voter Participation (Average),2018,58.0
NE,Voter Participation (Average),2019,58.0
NE,Voter Participation (Average),2020,58.0
NE,Voter Participation (Average),2021,57.0
NE,Voter Participation (Average),2022,58.1
NE,Voter Participation (Average),2023,58.1
NE,WIC Coverage,2018,54.0
NE,WIC Coverage,2019,53.5
NE,WIC Coverage,2020,53.0
NE,WIC Coverage,2021,57.9
NE,WIC Coverage,2022,62.9
NE,WIC Coverage,2023,62.9
NE,Well-Woman Visit,2018,72.0
NE,Well-Woman Visit,2019,72.0
NE,Well-Woman Visit,2020,70.5
NE,Well-Woman Visit,2021,70.0
NE,Well-Woman Visit,2022,72.0
NE,Well-Woman Visit,2023,72.0
NE,Women's Health Providers,2018,43.2
NE,Women's Health Providers,2019,43.2
NE,Women's Health Providers,2020,45.2
NE,Women's Health Providers,2021,46.8
NE,Women's Health Providers,2022,40.6
NE,Women's Health Providers,2023,40.2
NH,Adequate Prenatal Care,2018,84.7
NH,Adequate Prenatal Care,2019,86.6
NH,Adequate Prenatal Care,2020,78.8
NH,Adequate Prenatal Care,2021,80.3
NH,Adequate Prenatal Care,2022,82.3
NH,Adequate Prenatal Care,2023,84.2
NH,Avoided Care Due to Cost,2018,10.6
NH,Avoided Care Due to Cost,2019,11.4
NH,Avoided Care Due to Cost,2020,9.15
NH,Avoided Care Due to Cost,2021,6.9
NH,Avoided Care Due to Cost,2022,7.7
NH,Avoided Care Due to Cost,2023,7.7
NH,Cervical Cancer Screening,2018,83.3
NH,Cervical Cancer Screening,2019,75.975
NH,Cervical Cancer Screening,2020,68.65
NH,Cervical Cancer Screening,2021,61.325
NH,Cervical Cancer Screening,2022,54.0
NH,Cervical Cancer Screening,2023,54.0
NH,Concentrated Disadvantage,2018,3.0
NH,Concentrated Disadvantage,2019,3.9
NH,Concentrated Disadvantage,2020,3.9
NH,Concentrated Disadvantage,2021,3.9
NH,Concentrated Disadvantage,2022,3.9
NH,Concentrated Disadvantage,2023,3.9
NH,Food Insecurity,2018,5.7
NH,Food Insecurity,2019,5.7
NH,Food Insecurity,2020,6.2
NH,Food Insecurity,2021,6.2
NH,Food Insecurity,2022,6.2
NH,Food Insecurity,2023,7.4
NH,Gender Pay Gap,2018,74.1
NH,Gender Pay Gap,2019,81.6
NH,Gender Pay Gap,2020,78.6
NH,Gender Pay Gap,2021,75.6
NH,Gender Pay Gap,2022,75.3
NH,Gender Pay Gap,2023,75.7
NH,Infant Child Care Affordability,2018,12.0
NH,Infant Child Care Affordability,2019,12.0
NH,Infant Child Care Affordability,2020,11.7
NH,Infant Child Care Affordability,2021,11.4
NH,Infant Child Care Affordability,2022,11.5
NH,Infant Child Care Affordability,2023,11.6
NH,Infant Mortality,2018,3.4
NH,Infant Mortality,2019,3.4
NH,Infant Mortality,2020,3.8
NH,Infant Mortality,2021,3.7
NH,Infant Mortality,2022,3.2
NH,Infant Mortality,2023,3.2
NH,Low Birth Weight,2018,6.8
NH,Low Birth Weight,2019,6.4
NH,Low Birth Weight,2020,6.8
NH,Low Birth Weight,2021,7.0
NH,Low Birth Weight,2022,6.7
NH,Low Birth Weight,2023,6.8
NH,Low-Risk Cesarean Delivery,2018,27.0
NH,Low-Risk Cesarean Delivery,2019,26.0
NH,Low-Risk Cesarean Delivery,2020,27.1
NH,Low-Risk Cesarean Delivery,2021,28.5
NH,Low-Risk Cesarean Delivery,2022,27.9
NH,Low-Risk Cesarean Delivery,2023,27.5
NH,Maternal Mortality,2018,18.2
NH,Maternal Mortality,2019,18.2
NH,Maternal Mortality,2020,18.2
NH,Maternal Mortality,2021,18.2
NH,Maternal Mortality,2022,18.2
NH,Maternal Mortality,2023,19.9
NH,Maternity Care Desert,2018,0.0
NH,Maternity Care Desert,2019,0.0
NH,Maternity Care Desert,2020,0.0
NH,Maternity Care Desert,2021,0.0
NH,Maternity Care Desert,2022,0.0
NH,Maternity Care Desert,2023,0.0
NH,Maternity Practices Score,2018,90.0
NH,Maternity Practices Score,2019,90.0
NH,Maternity Practices Score,2020,90.0
NH,Maternity Practices Score,2021,90.5
NH,Maternity Practices Score,2022,91.0
NH,Maternity Practices Score,2023,91.0
NH,Neonatal Mortality,2018,2.3
NH,Neonatal Mortality,2019,2.3
NH,Neonatal Mortality,2020,2.8
NH,Neonatal Mortality,2021,2.5
NH,Neonatal Mortality,2022,2.0
NH,Neonatal Mortality,2023,2.0
NH,Postpartum Depression,2018,11.2
NH,Postpartum Depression,2019,11.2
NH,Postpartum Depression,2020,12.2
NH,Postpartum Depression,2021,11.966666666666667
NH,Postpartum Depression,2022,11.733333333333333
NH,Postpartum Depression,2023,11.5
NH,Postpartum Visit,2018,90.8
NH,Postpartum Visit,2019,90.8
NH,Postpartum Visit,2020,90.3
NH,Postpartum Visit,2021,91.76666666666667
NH,Postpartum Visit,2022,93.23333333333333
NH,Postpartum Visit,2023,94.7
NH,Poverty,2018,8.0
