Gender Pay Gap,Poverty,Unemployment,Uninsured Women,WIC Shortfall,Voter Abstainment,Inadequate Prenatal Care,No Cancer Screen,Maternity Care Desert,Maternity Practices Score,No Postpartum Visit,No Preventative,Patients Per Doctor,Unintended Pregnancy,Maternal Mortality,Postpartum Depression,Smoking During Pregnancy
-0.6641989773146721,-0.10392718241385823,0.628054191443686,0.7835762147950034,-0.16477457326567285,-0.7867858298048828,1.4665711910466843,0.14170537523266755,-0.8731847470593991,0.4886840102522562,1.9144803602065257,0.7314435718809263,0.5778891160225827,0.11978639732289674,0.7473039642761694,0.31020077534191615,-0.6842573628546033
-0.6762254102831717,-0.16234653546115935,0.9108981769609827,0.5957676941667773,-0.27377591547391,-0.7867858298048828,0.9878663697106644,0.9019176100733663,-0.8731847470593991,0.582413535498693,1.2878380097879616,1.7271448090653205,0.5291429825667752,0.0548914111929335,0.7473039642761694,-0.0756280394141406,-0.786203399101767
-1.4459171202671874,-0.12340030009629217,-0.30129033239885844,0.7504335346841403,-0.6613362433254207,-0.7867858298048828,0.949569984003783,1.6621298449140651,-0.8731847470593991,0.67614306074513,0.6611956593694024,1.5777896234876627,0.7168936382109096,-0.010003574937029745,0.7473039642761694,-0.46145685417019733,-0.9646089625343032
-0.7483840080941725,0.032384641363177265,-0.30129033239885844,0.5294823339450507,-0.6613362433254207,0.2322422655515345,0.8346808268831386,1.6621298449140651,-0.8731847470593991,0.67614306074513,0.896186540776367,1.5777896234876627,0.78259856425096,-0.010003574937029745,0.7997330171842075,-0.268542446792169,-1.0665549987814666
-1.7826572433851915,-0.12340030009629217,0.7492730423796704,-0.3101322288634899,-1.9330185690881894,0.2921850946901467,-0.4099517085905131,-1.2177329741295226,-0.8731847470593991,-1.0109883936907338,1.0136819814798455,0.831013695599368,0.4577361758299906,0.36756725345548313,-1.8086123649906976,0.04012060501267669,-1.2959335803375849
-1.7104986455741913,-0.4349701830152304,0.34521020592639,-0.19965662849394508,-1.848239747370671,0.2921850946901467,-0.3908035157370727,-0.5760244111904627,-0.8731847470593991,-1.1047179189371705,1.0136819814798455,0.831013695599368,0.4577361758299906,0.36756725345548313,-1.8086123649906976,0.04012060501267669,-1.3469065984611668
-1.686445779637192,-0.25971212387332765,1.6382112825768878,-0.3211797889004445,-1.7634609256531528,0.3321469807825558,0.4134205841074406,0.06568415174859754,-0.8731847470593991,-1.1984474441836075,1.0136819814798455,1.6524672162764915,0.2658973936170872,0.36756725345548313,-1.8086123649906976,0.04012060501267669,-1.3723931075229576
-1.6623929137001892,-0.08445406473142429,2.9312123592273855,-0.4427029493069436,-2.0177973908057076,0.3321469807825558,0.4708651626677631,0.7073927146876577,-0.8731847470593991,-1.1984474441836075,1.0136819814798455,1.7022522781357121,0.149405246228076,0.36756725345548313,-1.8086123649906976,0.04012060501267669,-1.4233661256465393
-1.8788687071331958,-0.16234653546115935,0.5068353405077023,-0.6415590299721243,-2.441691499393297,0.3321469807825558,0.5474579340815267,1.3491012776267186,-0.8731847470593991,-1.1984474441836075,1.0136819814798455,0.4078406697959989,0.4931869607783233,0.36756725345548313,-1.8086123649906976,0.04012060501267669,-1.4488526347083301
-1.6142871818261881,-0.20129277082602653,0.6684604750890146,-0.6415590299721243,-2.441691499393297,0.3721088668749634,0.4134205841074406,1.3491012776267186,-0.8731847470593991,-1.1984474441836075,1.0136819814798455,0.4078406697959989,0.3655913003167754,0.36756725345548313,-1.861041417898736,0.04012060501267669,-1.4743391437701212
-0.435696750913167,-1.0970561842179753,-0.5437280342708266,-0.33222734893739875,0.21067449434047805,-0.5869763993428402,1.524015769607007,-1.2624513408848577,-0.587429311827866,-0.82352934319786,-0.5529238945665582,1.3288643141915641,-1.0625415317096287,0.01359460183750223,-1.087712887505171,-0.6929541430238313,-0.12355416349520347
0.11751916563784313,-1.1749486549477097,-0.7861657361427946,0.06548481239296226,0.40445465826623345,-0.5869763993428402,1.3516820339260414,-0.7481901231985028,-0.587429311827866,-0.82352934319786,-0.27876786625843575,1.3288643141915641,-1.0625415317096287,-0.44656984526587273,-1.087712887505171,-0.3842910912189856,-0.3274462359895308
-0.2553002563856626,-1.0775830665355413,-0.13966519781754616,-0.033943227939627896,0.5982348221919889,-0.9066714880821085,1.8303868552620606,-0.23392890551214796,-0.587429311827866,-0.82352934319786,0.6220305124682445,1.4284344379100016,-1.1459037904315594,-0.3049807846186805,-1.087712887505171,-0.5000397356458028,-0.4293922722366943
-0.62811967840917,-0.980217478123373,0.5068353405077023,-0.13337126827221807,0.6345686029280676,-0.9066714880821085,1.198496491098512,0.2803323121742065,-0.587429311827866,-0.9172588684442968,-0.8270799228746799,1.3537568451211726,-1.2253766747185628,-0.6471543478493952,-1.087712887505171,-0.577205498597014,-0.6842573628546033
0.11751916563784313,-1.2138948903125768,-0.947790870724107,-0.4206078292330347,0.5013447402291107,-0.9066714880821085,0.9304217911503426,0.7945935298605615,-0.587429311827866,-1.0109883936907338,-0.592089041467716,1.0301539430362452,-1.135019644617599,-0.48196711042767093,-1.087712887505171,-0.15279380236535167,-0.8371764172253486
-0.5319082146611669,-1.0970561842179753,-0.7053531688521388,-0.6415590299721243,0.5013447402291107,-1.1464428046365602,1.294237455365716,0.7945935298605615,-0.587429311827866,-1.0109883936907338,-0.7487496290723586,1.0301539430362452,-1.178144209735372,0.6861426399116658,-0.9566402552350752,-1.4260288910603391,-0.8626629262871396
-0.7483840080941725,-0.7465400659341692,0.7492730423796704,-0.7520346303416691,0.17434071360439932,-0.06747188014152931,-1.3482131584091133,-1.6291419482786076,-0.8910444617613698,-0.82352934319786,-1.688713154700203,-1.0857111859805924,-1.345098345080754,-0.43477075687860695,-1.1401419404132094,-0.46145685417019733,-0.6077978356692306
-0.6762254102831717,-0.8244325366639036,0.5068353405077023,-0.7078443901938511,0.3923433980208736,-0.06747188014152931,-1.5779914726504034,-0.9919052220150805,-0.8910444617613698,-1.0109883936907338,-2.0020343299094825,-1.0857111859805924,-1.345098345080754,-0.45836893365313897,-1.1401419404132094,-0.6929541430238313,-0.7097438719163942
-0.604066812472171,-0.8049594189814704,1.072523311542295,-0.774129750415578,0.6103460824373479,0.3721088668749634,-1.4822505083831994,-0.3546684957515538,-0.8910444617613698,-1.1984474441836075,-0.8270799228746799,-1.035926124121371,-1.4339370019572655,-0.4937661988149371,-1.1401419404132094,-0.9630343133530707,-0.786203399101767
